agent_id,elapsed_time,rew_closing_distance,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,approaching,chasing,in_range,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[mission_complete],info[out_of_bounds],info[timeover]
1,4.891666666666667,0.0,0.0,0.0,0.0,6051.212682728314,1.5712181297366894,0,0,0,0,0,0,0,0,0,0,0,0
2,4.891666666666667,0.0,0.0,0.0,0.0,1920.934276866002,1.5722251716120572,0,0,0,0,0,0,0,0,0,0,0,0
5,4.891666666666667,0.026520715152223318,1.912273093595179,4.420050497287247,0.0,5058.265770415033,1.5688135810977888,1,1,0,0,0,0,0,0,0,0,0,0
9,4.891666666666667,0.0018293562255204954,1.9101727379191942,2.0876328089839657,0.0,4458.973756193409,1.570538590801995,1,1,0,0,0,0,0,0,0,0,0,0
10,4.891666666666667,0.0036926215995113365,1.9105083206630566,1.1131000404602969,0.9412846150589217,4355.001681946251,1.5702627240894858,1,1,1,0,0,0,0,0,0,0,0,0
11,4.891666666666667,0.0,0.0,1.6599372475487941,0.0,6342.992000083568,1.5710976977562319,1,0,0,0,0,0,0,0,0,0,0,0
12,4.891666666666667,0.0,0.0,0.0,0.0,5588.759467258223,1.571615627803846,0,0,0,0,0,0,0,0,0,0,0,0
14,4.891666666666667,0.0014049085491130153,1.910029418372995,1.2964393054257766,0.0,3302.3316808154427,1.5706564365670692,1,1,0,0,0,0,0,0,0,0,0,0
16,4.891666666666667,0.012377047665183216,1.9099500787778394,3.008503269750755,0.0,5701.206514305363,1.5707216818565615,1,1,0,0,0,0,0,0,0,0,0,0
17,4.891666666666667,0.03948141545006578,1.9152845199322015,9.954366551061234,0.0,7956.569957888594,1.5663469154474219,1,1,0,0,0,0,0,0,0,0,0,0
18,4.891666666666667,0.0,0.0,0.0,0.0,5163.980298981829,1.5734345770325342,0,0,0,0,0,0,0,0,0,0,0,0
1,4.9,0.0,0.0,0.0,0.0,6051.212682728314,1.5712211935835714,0,0,0,0,0,0,0,0,0,0,0,0
2,4.9,0.0,0.0,0.0,0.0,1920.934276866002,1.572321243688921,0,0,0,0,0,0,0,0,0,0,0,0
5,4.9,0.02580393966615624,1.9121451661666116,4.420050497287247,0.0,5064.623770018154,1.5689185387604614,1,1,0,0,0,0,0,0,0,0,0,0
9,4.9,0.0012395270949854265,1.9101208414305701,2.0876328089839657,0.0,4462.972749370919,1.570581261106587,1,1,0,0,0,0,0,0,0,0,0,0
10,4.9,0.0022898305476036773,1.9103889978793838,1.1131000404602969,0.0,4358.027460815138,1.5703608026062401,1,1,1,0,0,0,0,0,0,0,0,0
11,4.9,0.0,0.0,1.6599372475487941,0.0,6344.651937331117,1.5711680488845605,1,0,0,0,0,0,0,0,0,0,0,0
12,4.9,0.0,0.0,0.0,0.0,5588.759467258223,1.5716994163559312,0,0,0,0,0,0,0,0,0,0,0,0
14,4.9,0.0009773377280035689,1.909960430330488,1.2964393054257766,0.0,3305.539057888927,1.5707131689010427,1,1,0,0,0,0,0,0,0,0,0,0
16,4.9,0.0,0.0,3.008503269750755,0.0,5704.215017575114,1.5708015379959948,1,0,0,0,0,0,0,0,0,0,0,0
17,4.9,0.03926728645904021,1.9151961812459568,9.954366551061234,0.0,7968.47878790736,1.5664191634134887,1,1,0,0,0,0,0,0,0,0,0,0
18,4.9,0.0,0.0,0.0,0.0,5163.980298981829,1.5735227952310897,0,0,0,0,0,0,0,0,0,0,0,0
1,4.908333333333333,0.0,0.0,0.0,0.0,6051.212682728314,1.5712277359349924,0,0,0,0,0,0,0,0,0,0,0,0
2,4.908333333333333,0.0,0.0,0.0,0.0,1920.934276866002,1.5722698991200588,0,0,0,0,0,0,0,0,0,0,0,0
5,4.908333333333333,0.025402323813613403,1.9121503151404333,4.420050497287247,0.0,5070.9813731543945,1.568914314029581,1,1,0,0,0,0,0,0,0,0,0,0
9,4.908333333333333,0.0009144420188882396,1.9100686638746744,2.0876328089839657,0.0,4466.971365285796,1.5706241648477404,1,1,0,0,0,0,0,0,0,0,0,0
10,4.908333333333333,0.002622601262600166,1.9103709378458096,1.1131000404602969,0.0,4361.053554394706,1.5703756482931468,1,1,1,0,0,0,0,0,0,0,0,0
11,4.908333333333333,0.0,0.0,1.6599372475487941,0.0,6346.311874578665,1.5711848985816586,1,0,0,0,0,0,0,0,0,0,0,0
12,4.908333333333333,0.0,0.0,0.0,0.0,5588.759467258223,1.5716905726289914,0,0,0,0,0,0,0,0,0,0,0,0
14,4.908333333333333,0.0006206261416088488,1.909887886677788,1.2964393054257766,0.0,3308.746005707172,1.5707728296127583,1,1,0,0,0,0,0,0,0,0,0,0
16,4.908333333333333,0.0,0.0,3.008503269750755,0.0,5707.223520844865,1.570852212313039,1,0,0,0,0,0,0,0,0,0,0,0
17,4.908333333333333,0.03924276088037715,1.9152752006174676,9.954366551061234,0.0,7980.387672419919,1.5663545369526148,1,1,0,0,0,0,0,0,0,0,0,0
18,4.908333333333333,0.0,0.0,0.0,0.0,5163.980298981829,1.5734992179424987,0,0,0,0,0,0,0,0,0,0,0,0
1,4.916666666666667,0.0,0.0,0.0,0.0,6051.212682728314,1.571206912056006,0,0,0,0,0,0,0,0,0,0,0,0
2,4.916666666666667,0.0,0.0,0.0,0.0,1920.934276866002,1.5722310382738607,0,0,0,0,0,0,0,0,0,0,0,0
5,4.916666666666667,0.025323987748914867,1.9121898148868208,4.420050497287247,0.0,5077.338937454318,1.5688819052608356,1,1,0,0,0,0,0,0,0,0,0,0
9,4.916666666666667,0.0014941857401042924,1.91011934975439,2.0876328089839657,0.0,4470.970611630275,1.5705824876261008,1,1,0,0,0,0,0,0,0,0,0,0
10,4.916666666666667,0.003320144353415655,1.910391072016796,1.1131000404602969,0.0,4364.080365651536,1.570359097644288,1,1,1,0,0,0,0,0,0,0,0,0
11,4.916666666666667,0.0,0.0,1.6599372475487941,0.0,6347.9718118262135,1.5712069553489738,1,0,0,0,0,0,0,0,0,0,0,0
12,4.916666666666667,0.0,0.0,0.0,0.0,5588.759467258223,1.571691020897112,0,0,0,0,0,0,0,0,0,0,0,0
14,4.916666666666667,0.0013280002591975482,1.9099812715479079,1.2964393054257766,0.0,3311.953754284405,1.5706960296886614,1,1,0,0,0,0,0,0,0,0,0,0
16,4.916666666666667,0.0,0.0,3.008503269750755,0.0,5710.232024114615,1.5709056117457396,1,0,0,0,0,0,0,0,0,0,0,0
17,4.916666666666667,0.039489802167984145,1.9153793430108759,9.954366551061234,0.0,7992.296908116159,1.5662693716243996,1,1,0,0,0,0,0,0,0,0,0,0
18,4.916666666666667,0.0,0.0,0.0,0.0,5163.980298981829,1.57347945118479,0,0,0,0,0,0,0,0,0,0,0,0
1,4.925,0.0,0.0,0.0,0.0,6051.212682728314,1.5711855247652957,0,0,0,0,0,0,0,0,0,0,0,0
2,4.925,0.0,0.0,0.0,0.0,1920.934276866002,1.572289756866694,0,0,0,0,0,0,0,0,0,0,0,0
5,4.925,0.025503879508386174,1.9122219949860932,4.420050497287247,0.0,5083.6967138261,1.5688555031089984,1,1,0,0,0,0,0,0,0,0,0,0
9,4.925,0.0016185834196855708,1.9101587780718183,2.0876328089839657,0.0,4474.97002180075,1.5705500686326745,1,1,0,0,0,0,0,0,0,0,0,0
10,4.925,0.0031154572748846032,1.9104242338344062,1.1131000404602969,0.0,4367.107005383106,1.5703318387972445,1,1,1,0,0,0,0,0,0,0,0,0
11,4.925,0.0,0.0,1.6599372475487941,0.0,6349.631749073762,1.5712764140797426,1,0,0,0,0,0,0,0,0,0,0,0
12,4.925,0.0,0.0,0.0,0.0,5588.759467258223,1.5717712434401103,0,0,0,0,0,0,0,0,0,0,0,0
14,4.925,0.00154340229159744,1.9100569537023462,1.2964393054257766,0.0,3315.1617939458247,1.5706337940263875,1,1,0,0,0,0,0,0,0,0,0,0
16,4.925,0.0,0.0,3.008503269750755,0.0,5713.240527384366,1.570983210169111,1,0,0,0,0,0,0,0,0,0,0,0
17,4.925,0.039746793295990734,1.9154409373150045,9.954366551061234,0.0,8004.206462397831,1.5662190055336767,1,1,0,0,0,0,0,0,0,0,0,0
18,4.925,0.0,0.0,0.0,0.0,5163.980298981829,1.5735407155456171,0,0,0,0,0,0,0,0,0,0,0,0
1,4.933333333333334,0.0,0.0,0.0,0.0,6051.212682728314,1.571192340307295,0,0,0,0,0,0,0,0,0,0,0,0
2,4.933333333333334,0.0,0.0,0.0,0.0,1920.934276866002,1.5723376054943485,0,0,0,0,0,0,0,0,0,0,0,0
5,4.933333333333334,0.02531288182658087,1.9121772759850464,4.420050497287247,0.0,5090.054254481199,1.5688921930392508,1,1,0,0,0,0,0,0,0,0,0,0
9,4.933333333333334,0.0009928516549417843,1.9101023625394498,2.0876328089839657,0.0,4478.968749823928,1.5705964553708782,1,1,0,0,0,0,0,0,0,0,0,0
10,4.933333333333334,0.0024161270910323385,1.910397237851493,1.1131000404602969,0.0,4370.132918788509,1.5703540292876033,1,1,1,0,0,0,0,0,0,0,0,0
11,4.933333333333334,0.0,0.0,1.6599372475487941,0.0,6351.29168632131,1.5713406110873387,1,0,0,0,0,0,0,0,0,0,0,0
12,4.933333333333334,0.0,0.0,0.0,0.0,5588.759467258223,1.5718406929932076,0,0,0,0,0,0,0,0,0,0,0,0
14,4.933333333333334,0.0011377445318083712,1.909976963924488,1.2964393054257766,0.0,3318.369347959707,1.570699572122487,1,1,0,0,0,0,0,0,0,0,0,0
16,4.933333333333334,0.0,0.0,3.008503269750755,0.0,5716.249030654117,1.5710470051736245,1,0,0,0,0,0,0,0,0,0,0,0
17,4.933333333333334,0.03970598177760287,1.9154108225341553,9.954366551061234,0.0,8016.115945753204,1.5662436301946416,1,1,0,0,0,0,0,0,0,0,0,0
18,4.933333333333334,0.0,0.0,0.0,0.0,5163.980298981829,1.5735979669552924,0,0,0,0,0,0,0,0,0,0,0,0
1,4.941666666666666,0.0,0.0,0.0,0.0,6051.212682728314,1.5712000072756718,0,0,0,0,0,0,0,0,0,0,0,0
2,4.941666666666666,0.0,0.0,0.0,0.0,1920.934276866002,1.5722807562313614,0,0,0,0,0,0,0,0,0,0,0,0
5,4.941666666666666,0.02474679442674388,1.9120871265221393,4.420050497287247,0.0,5096.411138899435,1.5689661618383708,1,1,0,0,0,0,0,0,0,0,0,0
9,4.941666666666666,0.0002960401361162823,1.9100521441915614,2.0876328089839657,0.0,4482.96673081724,1.570637748881858,1,1,0,0,0,0,0,0,0,0,0,0
10,4.941666666666666,0.0016147533288003446,1.910316570299214,1.1131000404602969,0.0,4373.157950152598,1.570420341132312,1,1,1,0,0,0,0,0,0,0,0,0
11,4.941666666666666,0.0,0.0,1.6599372475487941,0.0,6352.951623568859,1.571350263680324,1,0,0,0,0,0,0,0,0,0,0,0
12,4.941666666666666,0.0,0.0,0.0,0.0,5588.759467258223,1.5718182165090746,0,0,0,0,0,0,0,0,0,0,0,0
14,4.941666666666666,0.0008584438229013447,1.9099067455712402,1.2964393054257766,0.0,3321.576552454527,1.570757319411802,1,1,0,0,0,0,0,0,0,0,0,0
16,4.941666666666666,0.0,0.0,3.008503269750755,0.0,5719.257533923867,1.5710789050622807,1,0,0,0,0,0,0,0,0,0,0,0
17,4.941666666666666,0.03953463005188773,1.9153570397946107,9.954366551061234,0.0,8028.025203974112,1.5662876099182526,1,1,0,0,0,0,0,0,0,0,0,0
18,4.941666666666666,0.0,0.0,0.0,0.0,5163.980298981829,1.5735540049902328,0,0,0,0,0,0,0,0,0,0,0,0
1,4.95,0.0,0.0,0.0,0.0,6051.212682728314,1.571177257188894,0,0,0,0,0,0,0,0,0,0,0,0
2,4.95,0.0,0.0,0.0,0.0,1920.934276866002,1.5722097408014652,0,0,0,0,0,0,0,0,0,0,0,0
5,4.95,0.024586196442079933,1.9120909274084137,4.420050497287247,0.0,5102.767866520573,1.568963043021235,1,1,0,0,0,0,0,0,0,0,0,0
9,4.95,0.0005787427666088529,1.9101019388846032,2.0876328089839657,0.0,4486.965044307875,1.5705968037244329,1,1,0,0,0,0,0,0,0,0,0,0
10,4.95,0.001596504369137386,1.910302443659923,1.1131000404602969,0.0,4376.182949141087,1.570431954351867,1,1,1,0,0,0,0,0,0,0,0,0
11,4.95,0.0,0.0,1.6599372475487941,0.0,6354.611560816407,1.5713671739265422,1,0,0,0,0,0,0,0,0,0,0,0
12,4.95,0.0,0.0,0.0,0.0,5588.759467258223,1.5718075872227757,0,0,0,0,0,0,0,0,0,0,0,0
14,4.95,0.0014506852767339762,1.9099989060092861,1.2964393054257766,0.0,3324.7844413512385,1.5706815279115214,1,1,0,0,0,0,0,0,0,0,0,0
16,4.95,0.0,0.0,3.008503269750755,0.0,5722.266037193618,1.5711166345024712,1,0,0,0,0,0,0,0,0,0,0,0
17,4.95,0.03970890174224628,1.9154251153903463,9.954366551061234,0.0,8039.934704542306,1.5662319429223037,1,1,0,0,0,0,0,0,0,0,0,0
18,4.95,0.0,0.0,0.0,0.0,5163.980298981829,1.5735173433216723,0,0,0,0,0,0,0,0,0,0,0,0
1,4.958333333333333,0.0,0.0,0.0,0.0,6051.212682728314,1.5711563200599026,0,0,0,0,0,0,0,0,0,0,0,0
2,4.958333333333333,0.0,0.0,0.0,0.0,1920.934276866002,1.5721211517536002,0,0,0,0,0,0,0,0,0,0,0,0
5,4.958333333333333,0.024720153616564655,1.9121411011225316,3.566358051779084,0.0,5108.271085827091,1.5689218741435116,1,1,0,0,0,0,0,0,0,0,0,0
9,4.958333333333333,0.0008098040751387536,1.9101411406174078,1.5014276656737897,0.0,4490.377422918242,1.5705645704433764,1,1,0,0,0,0,0,0,0,0,0,0
10,4.958333333333333,0.0016160636564324093,1.9103251832587171,0.7760156366717671,3.0317101086593667,4381.902616133333,1.5704132606797694,1,1,1,0,0,0,0,0,0,0,0,0
11,4.958333333333333,0.0,0.0,1.7084753718137105,0.0,6356.320036188221,1.5714482191924866,1,0,0,0,0,0,0,0,0,0,0,0
12,4.958333333333333,0.0,0.0,0.0,0.0,5588.759467258223,1.5719056027956502,0,0,0,0,0,0,0,0,0,0,0,0
14,4.958333333333333,0.0017427783223546989,1.9100737770728056,1.6731759636636385,0.0,3328.369433870297,1.570619960343893,1,1,0,0,0,0,0,0,0,0,0,0
16,4.958333333333333,0.0,0.0,2.853488595854518,0.0,5725.119525789472,1.5711902621861746,1,0,0,0,0,0,0,0,0,0,0,0
17,4.958333333333333,0.04010932097689057,1.9155481200287394,8.310770885759425,0.0,8050.2011328690705,1.5661313692056926,1,1,0,0,0,0,0,0,0,0,0,0
18,4.958333333333333,0.0,0.0,0.0,0.0,5163.980298981829,1.573590186711604,0,0,0,0,0,0,0,0,0,0,0,0
1,4.966666666666667,0.0,0.0,0.0,0.0,6051.212682728314,1.5711643684043497,0,0,0,0,0,0,0,0,0,0,0,0
2,4.966666666666667,0.0,0.0,0.0,0.0,1920.934276866002,1.5720296720581248,0,0,0,0,0,0,0,0,0,0,0,0
5,4.966666666666667,0.024652920615959584,1.9121301006269418,3.566358051779084,0.0,5113.774226900113,1.5689309001601783,1,1,0,0,0,0,0,0,0,0,0,0
9,4.966666666666667,0.00034156016225805885,1.910094521590523,1.5014276656737897,0.0,4493.789286665668,1.570602902678303,1,1,0,0,0,0,0,0,0,0,0,0
10,4.966666666666667,0.0019070756710253267,1.910303234234469,0.7760156366717671,0.0,4384.5908420799105,1.5704313044322589,1,1,1,0,0,0,0,0,0,0,0,0
11,4.966666666666667,0.0,0.0,1.7084753718137105,0.0,6358.0285115600345,1.5715235010257786,1,0,0,0,0,0,0,0,0,0,0,0
12,4.966666666666667,0.0,0.0,0.0,0.0,5588.759467258223,1.5720035688589027,0,0,0,0,0,0,0,0,0,0,0,0
14,4.966666666666667,0.0020884003847190247,1.9100079482213295,1.6731759636636385,0.0,3331.954706182567,1.5706740921123976,1,1,0,0,0,0,0,0,0,0,0,0
16,4.966666666666667,0.0,0.0,2.853488595854518,0.0,5727.973014385327,1.5712656942713426,1,0,0,0,0,0,0,0,0,0,0,0
17,4.966666666666667,0.04014502934363229,1.915601266682907,8.310770885759425,0.0,8060.467650050857,1.5660879182831504,1,1,0,0,0,0,0,0,0,0,0,0
18,4.966666666666667,0.0,0.0,0.0,0.0,5163.980298981829,1.5736702507969402,0,0,0,0,0,0,0,0,0,0,0,0
1,4.975,0.0,0.0,0.0,0.0,6051.212682728314,1.5711716483102884,0,0,0,0,0,0,0,0,0,0,0,0
2,4.975,0.0,0.0,0.0,0.0,1920.934276866002,1.5719257154815287,0,0,0,0,0,0,0,0,0,0,0,0
5,4.975,0.023991596217377564,1.9120269737731828,3.566358051779084,0.0,5119.276603521883,1.5690155218259383,1,1,0,0,0,0,0,0,0,0,0,0
9,4.975,0.0,0.0,0.0,0.0,4493.789286665668,1.5706386764383724,0,1,0,0,0,0,0,0,0,0,0,0
10,4.975,0.0013312043075656144,1.9102267578517864,0.7760156366717671,0.0,4387.278415678742,1.5704941770231284,1,1,1,0,0,0,0,0,0,0,0,0
11,4.975,0.0,0.0,1.7084753718137105,0.0,6359.736986931848,1.571529285928317,1,0,0,0,0,0,0,0,0,0,0,0
12,4.975,0.0,0.0,0.0,0.0,5588.759467258223,1.5719882107668517,0,0,0,0,0,0,0,0,0,0,0,0
14,4.975,0.002004536978901683,1.9099473019917899,1.6731759636636385,0.0,3335.5398339852013,1.5707239654578156,1,1,0,0,0,0,0,0,0,0,0,0
16,4.975,0.0,0.0,2.853488595854518,0.0,5730.826502981181,1.571310081991083,1,0,0,0,0,0,0,0,0,0,0,0
17,4.975,0.039980492492019515,1.9155172738164088,8.310770885759425,0.0,8070.733918702925,1.5661565891404916,1,1,0,0,0,0,0,0,0,0,0,0
18,4.975,0.0,0.0,0.0,0.0,5163.980298981829,1.5736222174582546,0,0,0,0,0,0,0,0,0,0,0,0
1,4.983333333333333,0.0,0.0,0.0,0.0,6051.212682728314,1.5711460341990473,0,0,0,0,0,0,0,0,0,0,0,0
2,4.983333333333333,0.0,0.0,0.0,0.0,1920.934276866002,1.5718125121501865,0,0,0,0,0,0,0,0,0,0,0,0
5,4.983333333333333,0.023604851409434913,1.9119800343266442,3.566358051779084,0.0,5124.778546459398,1.5690540414332996,1,1,0,0,0,0,0,0,0,0,0,0
9,4.983333333333333,0.0005389997160618609,1.9101073853133617,1.5014276656737897,0.0,4497.201360716372,1.5705923253670038,1,1,0,0,0,0,0,0,0,0,0,0
10,4.983333333333333,0.000472970117601057,1.9102022242123449,0.7760156366717671,0.0,4389.965106509744,1.5705143476298817,1,1,1,0,0,0,0,0,0,0,0,0
11,4.983333333333333,0.0,0.0,1.7084753718137105,0.0,6361.445462303662,1.5715448918808754,1,0,0,0,0,0,0,0,0,0,0,0
12,4.983333333333333,0.0,0.0,0.0,0.0,5588.759467258223,1.5719855037760537,0,0,0,0,0,0,0,0,0,0,0,0
14,4.983333333333333,0.0020657038772842196,1.9100471193576714,1.6731759636636385,0.0,3339.1251227721,1.5706418808185572,1,1,0,0,0,0,0,0,0,0,0,0
16,4.983333333333333,0.0,0.0,2.853488595854518,0.0,5733.679991577035,1.5713630464977064,1,0,0,0,0,0,0,0,0,0,0,0
17,4.983333333333333,0.039977005014315115,1.9154858488876776,8.310770885759425,0.0,8081.000152442586,1.5661822830704282,1,1,0,0,0,0,0,0,0,0,0,0
18,4.983333333333333,0.0,0.0,0.0,0.0,5163.980298981829,1.5735729065996058,0,0,0,0,0,0,0,0,0,0,0,0
1,4.991666666666666,0.0,0.0,0.0,0.0,6051.212682728314,1.571124330010072,0,0,0,0,0,0,0,0,0,0,0,0
2,4.991666666666666,0.0,0.0,0.0,0.0,1920.934276866002,1.5716932732996107,0,0,0,0,0,0,0,0,0,0,0,0
5,4.991666666666666,0.02390463713677704,1.9119681465921954,3.566358051779084,0.0,5130.280777294906,1.569063797086297,1,1,0,0,0,0,0,0,0,0,0,0
9,4.991666666666666,0.0006552155074326382,1.9101464145626181,1.5014276656737897,0.0,4500.613590012115,1.5705602340891416,1,1,0,0,0,0,0,0,0,0,0,0
10,4.991666666666666,0.0,0.0,0.0,0.0,4389.965106509744,1.5705128981348404,0,1,1,0,0,0,0,0,0,0,0,0
11,4.991666666666666,0.0,0.0,1.7084753718137105,0.0,6363.153937675475,1.5716239263144363,1,0,0,0,0,0,0,0,0,0,0,0
12,4.991666666666666,0.0,0.0,0.0,0.0,5588.759467258223,1.5720780405204775,0,0,0,0,0,0,0,0,0,0,0,0
14,4.991666666666666,0.002091745455304439,1.910119378830889,1.6731759636636385,0.0,3342.71050986005,1.57058246371815,1,1,0,0,0,0,0,0,0,0,0,0
16,4.991666666666666,0.0,0.0,2.853488595854518,0.0,5736.5334801728895,1.5714572881379207,1,0,0,0,0,0,0,0,0,0,0,0
17,4.991666666666666,0.040197165828355086,1.9154966340479567,8.310770885759425,0.0,8091.266617128222,1.566173464716666,1,1,0,0,0,0,0,0,0,0,0,0
18,4.991666666666666,0.0,0.0,0.0,0.0,5163.980298981829,1.5736125778138184,0,0,0,0,0,0,0,0,0,0,0,0
1,5.0,0.0,0.0,0.0,0.0,6051.212682728314,1.57113817522784,0,0,0,0,0,0,0,0,0,0,0,0
2,5.0,0.0,0.0,0.0,0.0,1920.934276866002,1.5715724526411499,0,0,0,0,0,0,0,0,0,0,0,0
5,5.0,0.02364326370963954,1.9119113300758637,3.566358051779084,0.0,5135.782689940471,1.5691104251581383,1,1,0,0,0,0,0,0,0,0,0,0
9,5.0,9.344893846119362e-05,1.9100778237803688,1.5014276656737897,0.0,4504.025188950508,1.5706166328147246,1,1,0,0,0,0,0,0,0,0,0,0
10,5.0,0.0,0.0,0.0,0.0,4389.965106509744,1.5705529870314492,0,1,1,0,0,0,0,0,0,0,0,0
11,5.0,0.0,0.0,1.7084753718137105,0.0,6364.862413047289,1.5717004070338354,1,0,0,0,0,0,0,0,0,0,0,0
12,5.0,0.0,0.0,0.0,0.0,5588.759467258223,1.5721602086251443,0,0,0,0,0,0,0,0,0,0,0,0
14,5.0,0.0021462293160074974,1.9100192198586758,1.6731759636636385,0.0,3346.2958512728883,1.5706648230597244,1,1,0,0,0,0,0,0,0,0,0,0
16,5.0,0.0,0.0,2.853488595854518,0.0,5739.386968768744,1.5715513268443413,1,0,0,0,0,0,0,0,0,0,0,0
17,5.0,0.04018650381839617,1.9154782831013681,8.310770885759425,0.0,8101.533052800901,1.566188469201892,1,1,0,0,0,0,0,0,0,0,0,0
18,5.0,0.0,0.0,0.0,0.0,5163.980298981829,1.5736630880999267,0,0,0,0,0,0,0,0,0,0,0,0
1,5.008333333333334,0.0,0.0,0.0,0.0,6051.212682728314,1.5711492848105169,0,0,0,0,0,0,0,0,0,0,0,0
2,5.008333333333334,0.0,0.0,0.0,0.0,1920.934276866002,1.5714503291959068,0,0,0,0,0,0,0,0,0,0,0,0
5,5.008333333333334,0.022873977578103277,1.9118215684836684,3.566358051779084,0.0,5141.283743538312,1.5691840961807977,1,1,0,0,0,0,0,0,0,0,0,0
9,5.008333333333334,0.0,0.0,0.0,0.0,4504.025188950508,1.5706617949698056,0,1,0,0,0,0,0,0,0,0,0,0
10,5.008333333333334,0.0,0.0,0.0,0.0,4389.965106509744,1.5706253952453002,0,1,1,0,0,0,0,0,0,0,0,0
11,5.008333333333334,0.0,0.0,1.7084753718137105,0.0,6366.570888419103,1.5717198650794766,1,0,0,0,0,0,0,0,0,0,0,0
12,5.008333333333334,0.0,0.0,0.0,0.0,5588.759467258223,1.572150942256498,0,0,0,0,0,0,0,0,0,0,0,0
14,5.008333333333334,0.0023299389110051916,1.9099390863711347,1.6731759636636385,0.0,3349.881296261834,1.5707307219414888,1,1,0,0,0,0,0,0,0,0,0,0
16,5.008333333333334,0.0,0.0,2.853488595854518,0.0,5742.240457364598,1.5716096575512062,1,0,0,0,0,0,0,0,0,0,0,0
17,5.008333333333334,0.04000840788520987,1.9154416690084206,8.310770885759425,0.0,8111.799273763554,1.5662184072423515,1,1,0,0,0,0,0,0,0,0,0,0
18,5.008333333333334,0.0,0.0,0.0,0.0,5163.980298981829,1.5736116017237327,0,0,0,0,0,0,0,0,0,0,0,0
1,5.016666666666667,0.0,0.0,0.0,0.0,6051.212682728314,1.5711201199212066,0,0,0,0,0,0,0,0,0,0,0,0
2,5.016666666666667,0.0,0.0,0.6884531057270877,0.0,1921.622729971729,1.5713232244829942,1,0,0,0,0,0,0,0,0,0,0,0
5,5.016666666666667,0.022299107334267987,1.9118108150005935,3.566358051779084,0.0,5146.784211512426,1.5691929224697208,1,1,0,0,0,0,0,0,0,0,0,0
9,5.016666666666667,0.0,0.0,0.0,0.0,4504.025188950508,1.5706133588817863,0,1,0,0,0,0,0,0,0,0,0,0
10,5.016666666666667,0.0,0.0,0.0,0.0,4389.965106509744,1.5706390298660053,0,1,1,0,0,0,0,0,0,0,0,0
11,5.016666666666667,0.0,0.0,1.7084753718137105,0.0,6368.279363790916,1.571747153634054,1,0,0,0,0,0,0,0,0,0,0,0
12,5.016666666666667,0.0,0.0,0.0,0.0,5588.759467258223,1.572151642493978,0,0,0,0,0,0,0,0,0,0,0,0
14,5.016666666666667,0.002413717029642992,1.9100394557748768,1.6731759636636385,0.0,3353.466925398302,1.570648182648636,1,1,0,0,0,0,0,0,0,0,0,0
16,5.016666666666667,0.0,0.0,2.853488595854518,0.0,5745.093945960452,1.5716656972379142,1,0,0,0,0,0,0,0,0,0,0,0
17,5.016666666666667,0.040187654545088325,1.9154813452089499,8.310770885759425,0.0,8122.065713649067,1.5661859654773853,1,1,0,0,0,0,0,0,0,0,0,0
18,5.016666666666667,0.0,0.0,0.0,0.0,5163.980298981829,1.5735727126459862,0,0,0,0,0,0,0,0,0,0,0,0
1,5.025,0.0,0.0,0.0,0.0,6051.212682728314,1.5710938116289486,0,0,0,0,0,0,0,0,0,0,0,0
2,5.025,0.0,0.0,0.5225915476992887,0.0,1922.1453215194283,1.5711928468132186,1,0,0,0,0,0,0,0,0,0,0,0
5,5.025,0.022024255855161767,1.9118140733950504,2.9854721999413103,0.0,5151.703522041617,1.5691902480205724,1,1,0,0,0,0,0,0,0,0,0,0
9,5.025,0.0,0.0,0.0,0.0,4504.025188950508,1.5705753173333155,0,1,0,0,0,0,0,0,0,0,0,0
10,5.025,0.0,0.0,0.0,0.0,4389.965106509744,1.5706318017346022,0,1,1,0,0,0,0,0,0,0,0,0
11,5.025,0.0,0.0,1.4815654394503053,0.0,6369.760929230367,1.571829908317738,1,0,0,0,0,0,0,0,0,0,0,0
12,5.025,0.0,0.0,0.0,0.0,5588.759467258223,1.5722346617404113,0,0,0,0,0,0,0,0,0,0,0,0
14,5.025,0.002424141525446677,1.910120163516416,1.5704984303572305,0.0,3356.949968133701,1.5705818185161613,1,1,0,0,0,0,0,0,0,0,0,0
16,5.025,0.0,0.0,2.949315745207421,0.0,5748.0432617056595,1.571744034596861,1,0,0,0,0,0,0,0,0,0,0,0
17,5.025,0.040537450319793944,1.9155135431590695,7.917077619471245,0.0,8131.938842262018,1.5661596393896504,1,1,0,0,0,0,0,0,0,0,0,0
18,5.025,0.0,0.0,0.0,0.0,5163.980298981829,1.573655907377457,0,0,0,0,0,0,0,0,0,0,0,0
1,5.033333333333333,0.0,0.0,0.0,0.0,6051.212682728314,1.571103520059951,0,0,0,0,0,0,0,0,0,0,0,0
2,5.033333333333333,0.0,0.0,0.5225915476992887,0.0,1922.6679130671275,1.5710628421285024,1,0,0,0,0,0,0,0,0,0,0,0
5,5.033333333333333,0.02146126461324127,1.9117347184024822,2.9854721999413103,0.0,5156.622190224574,1.569255384192067,1,1,0,0,0,0,0,0,0,0,0,0
9,5.033333333333333,0.0008261334096673068,1.9100745166094952,1.622994250209139,0.0,4507.559083850736,1.5706193522361591,1,1,0,0,0,0,0,0,0,0,0,0
