ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[0.80259677 0.55145605 0.29455249],[-0.03764494 -0.0430556   0.98622423],[ 0.12272891  0.36273287 -1.07495491],[-3.36904889  1.31730654  7.18296693],[0.06017242 0.10322043 0.06969256 0.0646322 ],[-0.59712517 -0.07688035 -0.02520271 -0.70353156],[False False False],[False False False],[False False False],[False False False],[ 0.1790309   0.20259944 -0.82770753],[-0.04348273 -0.05153352  1.01125003],[-0.32578856 -0.13679654  1.0941501 ],[ 3.11348877  0.15567947 -2.45897902],3.470469267325003,0.7858875302237399
[0.52424503 0.26420507 0.20405772],[-0.03213376 -0.03951133  0.98811972],[ 0.12375419  0.35938809 -1.10573855],[-3.37052019  1.31996137  7.17366916],[0.69063462 0.51637316 0.60443216 0.59385945],[ 1.5312072   0.12889177  0.20868748 -1.94440222],[False False False],[False False False],[False False False],[False False False],[ 0.14235054  0.05112666 -0.24955853],[-0.0391551  -0.0489395   1.01679681],[-0.3278821  -0.12802596  1.08831057],[ 3.12124515  0.13271121 -2.43990008],3.463949534540149,0.7830755526066255
[-0.54996281 -1.38542861  0.09771946],[-0.03581081 -0.04805641  0.98940929],[ 0.11233026  0.36568668 -0.97956668],[-3.37207029  1.3225927   7.16523351],[0.55156004 0.48819534 0.57728603 0.47698261],[ 1.5312072   0.12889177  0.20868748 -1.94440222],[False False False],[False False False],[False False False],[False False False],[-0.15971968 -0.08365327  0.69402641],[-0.04216444 -0.05705539  1.01414824],[-0.32179887 -0.14251504  1.00467333],[ 3.09936132  0.13545424 -2.45772804],3.4578801877638083,0.7948384238256472
[ 0.05639215 -2.08096719  0.18454311],[-0.03729938 -0.06547495  0.99140905],[ 0.09311255  0.36955205 -0.93085459],[-3.37368683  1.32520187  7.15741224],[0.21687295 0.38226826 0.31899249 0.30208781],[ 1.5312072   0.12889177  0.20868748 -1.94440222],[False False False],[False False False],[False False False],[False False False],[-0.45323746 -0.0995864   1.28836473],[-0.04034545 -0.07350257  1.00580411],[-0.2985796  -0.16193185  0.98888963],[ 3.05533287  0.13159607 -2.5031848 ],3.4520008373823945,0.7994152631781811
[ 0.76749852 -1.42492571  0.15468573],[-0.03211479 -0.07904154  0.99329134],[ 0.07540542  0.36735751 -0.96434757],[-3.37533578  1.32779717  7.14943905],[0.1067318  0.33440533 0.16279681 0.27969256],[ 1.5312072   0.12889177  0.20868748 -1.94440222],[False False False],[False False False],[False False False],[False False False],[-0.4394468  -0.09145536  1.01659344],[-0.03146351 -0.08634558  0.99843713],[-0.27518055 -0.16989712  0.97344359],[ 3.02045533  0.11083058 -2.53724451],3.4462695698691546,0.796530016274303
[ 0.76192902 -0.02198196  0.11746453],[-0.02501445 -0.08282235  0.99434574],[ 0.0656124   0.36284607 -0.99156664],[-3.37701242  1.33037513  7.14118338],[0.37717076 0.4633434  0.29587913 0.56425965],[-0.33743608 -0.47340631  0.15443245 -0.93120444],[False False False],[False False False],[False False False],[False False False],[-0.23308156 -0.05324749  0.30142611],[-0.02191325 -0.08965426  0.99500454],[-0.26242087 -0.16867708  0.9710384 ],[ 3.01025165  0.08669207 -2.54153403],3.4406250426569094,0.7942093265368685
[-0.34503119  1.88903672  0.30174724],[-0.0262884  -0.06982113  0.99625087],[ 0.0721869   0.3660106  -0.96710934],[-3.37874689  1.33290789  7.13308931],[0.33428451 0.34353378 0.30167348 0.42053393],[-0.33743608 -0.47340631  0.15443245 -0.93120444],[False False False],[False False False],[False False False],[False False False],[ 0.1337272  -0.04908641 -0.97959131],[-0.02363269 -0.0762011   1.00260215],[-0.27837148 -0.16678853  1.00641166],[ 3.04246593  0.07971926 -2.49413986],3.434931729970391,0.7963431053172777
[-0.62429406  1.83183101  0.42745431],[-0.03189678 -0.05281195  0.99917542],[ 0.08402933  0.37316463 -0.97966081],[-3.38052098  1.33540833  7.12493631],[0.29357752 0.22994085 0.35182503 0.1757138 ],[-0.33743608 -0.47340631  0.15443245 -0.93120444],[False False False],[False False False],[False False False],[False False False],[ 0.56679496 -0.03533298 -1.49511019],[-0.03344698 -0.05889795  1.01787996],[-0.30484126 -0.16703179  1.05294955],[ 3.08380333  0.07952225 -2.43325264],3.428980170531721,0.794831180117031
[-0.03937601  0.40980768  0.51567964],[-0.03388159 -0.04614983  1.0030378 ],[ 0.08768939  0.37718547 -1.01549449],[-3.38231781  1.3378945   7.11649485],[0.27826015 0.21341298 0.37895249 0.09046939],[-0.33743608 -0.47340631  0.15443245 -0.93120444],[False False False],[False False False],[False False False],[False False False],[ 0.50108265 -0.06441825 -1.182656  ],[-0.03983192 -0.05171839  1.03250712],[-0.31782041 -0.16691059  1.04279624],[ 3.09920255  0.06810259 -2.40430228],3.4230554247118476,0.791317556027867
[ 0.63241353 -0.49385735  0.53157163],[-0.02986083 -0.04942007  1.00778772],[ 0.08196723  0.37503436 -1.06591139],[-3.38413195  1.34037307  7.10768896],[0.14083268 0.22313759 0.16308662 0.09575038],[-0.67377841  0.09013972  0.23642841 -0.89098012],[False False False],[False False False],[False False False],[False False False],[ 0.15592837  0.0608354  -0.41117088],[-0.03810723 -0.05514242  1.04280605],[-0.30932826 -0.16592963  1.06372241],[ 3.0905175   0.04037008 -2.40646215],3.4171403157650975,0.786706730930524
[ 1.0683201  -0.16015766  0.25712675],[-0.02212055 -0.05186009  1.01077634],[ 0.07620782  0.36846553 -1.11633584],[-3.385958    1.34284608  7.0984279 ],[0.34145015 0.45806571 0.31023402 0.34312409],[-0.67377841  0.09013972  0.23642841 -0.89098012],[False False False],[False False False],[False False False],[False False False],[-0.20695784 -0.0354795   0.79065385],[-0.02914723 -0.05764105  1.04144852],[-0.29455216 -0.16056585  1.14794814],[ 3.08387759  0.00923177 -2.40513189],3.410888083425724,0.782195917433382
[ 1.50861947  0.74147715 -0.30242584],[-0.01015377 -0.04749473  1.0093678 ],[ 0.07630424  0.35750349 -1.09871114],[-3.38781887  1.3452977   7.08919758],[0.48073651 0.55162695 0.42798985 0.48491686],[-0.67377841  0.09013972  0.23642841 -0.89098012],[False False False],[False False False],[False False False],[False False False],[-0.45388631 -0.2285429   1.33240408],[-0.01374971 -0.0515781   1.02912402],[-0.29060042 -0.14221633  1.14746121],[ 3.0937613  -0.01819155 -2.38197064],3.4045453081459125,0.7842072003390147
[ 1.12017915  1.24343237 -0.67068713],[ 0.00117341 -0.03709967  1.00408133],[ 0.08144541  0.34734557 -1.06860588],[-3.38972252  1.34771406  7.08032631],[0.35434999 0.22111443 0.26678892 0.32280562],[-0.67377841  0.09013972  0.23642841 -0.89098012],[False False False],[False False False],[False False False],[False False False],[-0.45281778 -0.27105095  0.9901832 ],[ 0.00142486 -0.03891329  1.01462377],[-0.2991729  -0.121727    1.06359567],[ 3.11782829 -0.03113374 -2.3404702 ],3.3986694309804832,0.7873411865042466
[ 0.1373722   0.69754908 -0.41776833],[ 0.00437324 -0.02995881  0.99954338],[ 0.08429297  0.34448725 -1.06862086],[-3.39164217  1.35010934  7.07139999],[0.45451508 0.39384611 0.52826639 0.54361062],[ 0.0668337   0.08925177  0.02523972 -0.96164989],[False False False],[False False False],[False False False],[False False False],[-0.16453996 -0.08386801  0.17893808],[ 0.00684295 -0.03054174  1.0063366 ],[-0.30602413 -0.11607674  1.03474243],[ 3.13382333 -0.02690832 -2.30951252],3.3929963753797545,0.7874066024477293
[-0.12609744  0.16701489  0.48786409],[ 0.00312398 -0.02709879  1.00194865],[ 0.08537648  0.34517782 -1.02384348],[-3.39357781  1.3524731   7.06284705],[0.34587776 0.29830742 0.46881961 0.3667091 ],[ 0.0668337   0.08925177  0.02523972 -0.96164989],[False False False],[False False False],[False False False],[False False False],[ 0.40214647  0.18806254 -1.02514151],[ 0.00296929 -0.02895106  1.01527314],[-0.30964096 -0.11588976  1.05437434],[ 3.13963862 -0.03461647 -2.29193053],3.387348007261428,0.7916167748162891
[ 0.30440537 -0.52407215  0.92065575],[ 0.00460046 -0.03066211  1.00927033],[ 0.08194905  0.34253446 -1.04159742],[-3.3955217   1.35481917  7.05428698],[0.18751337 0.22151905 0.24172193 0.14824042],[ 0.0668337   0.08925177  0.02523972 -0.96164989],[False False False],[False False False],[False False False],[False False False],[ 0.54742948  0.07323429 -1.29874846],[-1.76358341e-04 -3.34303745e-02  1.03370461e+00],[-0.30069457 -0.11295019  1.10751908],[ 3.13048142 -0.06438075 -2.29386039],3.3814757858774787,0.7900467965512629
[ 0.77010978 -0.50072726  0.7046784 ],[ 0.00973584 -0.03537889  1.01591873],[ 0.07663343  0.33582402 -1.08923528],[-3.39746925  1.35715736  7.04533869],[0.3157668  0.40171501 0.27423058 0.26980766],[ 0.0668337   0.08925177  0.02523972 -0.96164989],[False False False],[False False False],[False False False],[False False False],[ 0.39072222  0.04269422 -0.86724826],[ 0.00140784 -0.03856233  1.04860541],[-0.28763237 -0.10629358  1.11497252],[ 3.1185502  -0.10041357 -2.29879734],3.3755525349172952,0.7857597292332906
[ 0.67097644 -0.15106911 -0.11485052],[ 0.01677572 -0.03712712  1.01714954],[ 0.07239127  0.32761816 -1.04832621],[-3.39942528  1.35947057  7.03645953],[0.75284984 0.68625813 0.59666951 0.693162  ],[ 0.09734917  0.09434521  0.12534323 -0.88816971],[False False False],[False False False],[False False False],[False False False],[ 0.08619423  0.1148408  -0.09679949],[ 0.00695514 -0.04115053  1.05271876],[-0.27980275 -0.09917282  1.04169554],[ 3.1138006  -0.12340028 -2.29459068],3.369900280085636,0.789929022989134
[-0.85212599  0.33054627 -0.84742981],[ 0.01228488 -0.03581041  1.01111755],[ 0.06849105  0.33108798 -0.85264509],[-3.40139706  1.3617016   7.0290386 ],[0.62821933 0.63011844 0.57518777 0.67379165],[ 0.09734917  0.09434521  0.12534323 -0.88816971],[False False False],[False False False],[False False False],[False False False],[-0.34196114  0.17882169  0.86312397],[ 0.0044021  -0.04126733  1.0411747 ],[-0.28791665 -0.11364831  0.87280004],[ 3.11668    -0.09657769 -2.28381064],3.3650760088951093,0.8082768337195888
[-1.14634019  0.9365539  -0.65869973],[ 0.00205926 -0.02829774  1.00479493],[ 0.06884254  0.33788488 -0.7467281 ],[-3.40338039  1.36386046  7.02275308],[0.25853977 0.33219339 0.4258371  0.3347554 ],[ 0.09734917  0.09434521  0.12534323 -0.88816971],[False False False],[False False False],[False False False],[False False False],[-0.72803692  0.11054013  1.08080588],[-1.59693228e-04 -3.49396524e-02  1.02565562e+00],[-0.30256972 -0.12887516  0.78735466],[ 3.13353173 -0.05583992 -2.25465731],3.3607795612694766,0.8177498724581092
[-0.28432173  0.49615802 -0.14949158],[-0.00211488 -0.02286765  1.00253634],[ 0.06978269  0.34095191 -0.76915664],[-3.40537067  1.36599812  7.01643483],[0.11731362 0.17214647 0.34711588 0.14429755],[ 0.09734917  0.09434521  0.12534323 -0.88816971],[False False False],[False False False],[False False False],[False False False],[-0.69049452  0.02161843  0.72543741],[ 0.00155522 -0.02986008  1.01650178],[-0.31009119 -0.13421285  0.76039271],[ 3.14522748 -0.04215163 -2.23150407],3.3566621699934047,0.8155772680397887
[4.65133306e-01 2.58535862e-04 2.38471212e-01],[ 5.45489208e-04 -2.23351919e-02  1.00387992e+00],[ 0.06875816  0.33878881 -0.82683877],[-3.40736452  1.36813016  7.00968669],[0.07571366 0.1688173  0.23367756 0.16548065],[-0.06392553  0.09207699  0.14605753 -0.60786045],[False False False],[False False False],[False False False],[False False False],[-0.38963616 -0.03789147  0.05397195],[ 0.00842673 -0.02920453  1.01555531],[-0.30700265 -0.13166334  0.78862337],[ 3.14574312 -0.05527036 -2.22331446],3.3525162938194195,0.8103803647190914
[0.75931414 0.04546956 0.41016231],[ 0.00644002 -0.02223268  1.00706366],[ 0.06808229  0.33320791 -0.89540582],[-3.40936034  1.37025939  7.00240229],[0.05791381 0.1387426  0.12197104 0.142792  ],[-0.06392553  0.09207699  0.14605753 -0.60786045],[False False False],[False False False],[False False False],[False False False],[ 0.26372452 -0.12656669 -0.80102065],[ 0.01334989 -0.02823238  1.02401514],[-0.29882453 -0.1229661   0.91427213],[ 3.14519857 -0.08138993 -2.21528287],3.347905476457935,0.8042182539459043
[0.79730765 0.23474695 0.44381536],[ 0.01297027 -0.02072564  1.01075476],[ 0.0689508   0.3260343  -0.97087715],[-3.41135698  1.37238684  6.99451578],[0.06391146 0.13458151 0.07492142 0.12589314],[-0.06392553  0.09207699  0.14605753 -0.60786045],[False False False],[False False False],[False False False],[False False False],[ 0.59865272 -0.18733262 -0.85935327],[ 0.01514126 -0.02501961  1.03528635],[-0.29166564 -0.10990946  1.02392887],[ 3.14769382 -0.11036422 -2.20146967],3.3427366972738506,0.7973523005967174
[0.7876283  0.41262923 0.42812653],[ 0.01949123 -0.0176649   1.01441562],[ 0.07166126  0.31783023 -1.04816686],[-3.41335389  1.37451281  6.9860046 ],[0.06774878 0.11671841 0.05731118 0.10423579],[-0.06392553  0.09207699  0.14605753 -0.60786045],[False False False],[False False False],[False False False],[False False False],[ 0.46026306 -0.13424373 -0.56038815],[ 0.0174719  -0.02066971  1.04428195],[-0.28878799 -0.09510881  1.05194424],[ 3.15350285 -0.13893608 -2.18216298],3.3374104214784555,0.7902363836879444
[0.29737408 0.26612733 0.29463322],[ 0.02390895 -0.01462508  1.01743794],[ 0.07446519  0.31121933 -1.07770762],[-3.41534926  1.37663246  6.97705726],[0.68723929 0.5322603  0.56697888 0.60537121],[ 0.42988804  0.60176802  0.33206815 -1.31295037],[False False False],[False False False],[False False False],[False False False],[ 0.1160503  -0.01714025 -0.00674971],[ 0.01998417 -0.01725844  1.04891281],[-0.28829227 -0.08412615  1.0464621 ],[ 3.15919618 -0.16066441 -2.16297579],3.332074874337589,0.7875786389012291
[-1.14047872 -0.86295902  0.11655075],[ 0.01624428 -0.01966063  1.01835756],[ 0.06867063  0.31661286 -0.95113469],[-3.41732795  1.37871325  6.96896357],[0.56207661 0.46779015 0.53966023 0.50859143],[ 0.42988804  0.60176802  0.33206815 -1.31295037],[False False False],[False False False],[False False False],[False False False],[-0.47616987  0.00632831  0.7347064 ],[ 0.01505571 -0.02212891  1.04503019],[-0.2863631  -0.10118258  0.97250733],[ 3.14757245 -0.14999385 -2.17184727],3.327091719621527,0.7995203223138251
[-1.08457565 -1.49181635  0.20993555],[ 0.00575849 -0.03175485  1.01973714],[ 0.05690638  0.32424124 -0.90299263],[-3.41929448  1.38076221  6.9614624 ],[0.21616531 0.3495477  0.33546828 0.25313319],[ 0.42988804  0.60176802  0.33206815 -1.31295037],[False False False],[False False False],[False False False],[False False False],[-0.77798949  0.16277626  0.93505819],[ 0.01098272 -0.03536328  1.03844656],[-0.27591556 -0.12543596  0.96545766],[ 3.12042387 -0.13461392 -2.20319154],3.322200803541881,0.8038872324525705
[-0.19387264 -1.1999851   0.21039071],[ 0.0022688  -0.04275684  1.02151804],[ 0.04474836  0.32676436 -0.93687091],[-3.42126246  1.38279784  6.95376933],[0.10827477 0.32788962 0.22223866 0.22143512],[ 0.42988804  0.60176802  0.33206815 -1.31295037],[False False False],[False False False],[False False False],[False False False],[-0.61048032  0.19127841  0.62401   ],[ 0.01295212 -0.04798376  1.03427498],[-0.26149394 -0.14002837  0.95549812],[ 3.09539255 -0.13548564 -2.22993804],3.31738588669044,0.8006770686831564
[0.54583127 0.15509836 0.1523622 ],[ 0.00529807 -0.04571504  1.02280614],[ 0.03900994  0.32365151 -0.92652977],[-3.42324037  1.38481404  6.94593847],[0.5732476  0.70903302 0.58590232 0.74889366],[-0.31600446 -0.37798798  0.26580489 -0.9041875 ],[False False False],[False False False],[False False False],[False False False],[-0.29718698  0.08248805  0.16485852],[ 0.0193043  -0.05212985  1.03305559],[-0.25435429 -0.14016491  0.90909274],[ 3.0882706  -0.14917407 -2.2309905 ],3.31274006838737,0.8017793561278073
[-0.03242131  2.41426039  0.37737991],[ 0.00656384 -0.02831767  1.02584606],[ 0.05016547  0.32228299 -0.80629955],[-3.42525429  1.38676047  6.93914063],[0.35306032 0.33719924 0.3080055  0.41936589],[-0.31600446 -0.37798798  0.26580489 -0.9041875 ],[False False False],[False False False],[False False False],[False False False],[ 0.21302273 -0.16446243 -0.53189916],[ 0.02000272 -0.03354148  1.03942214],[-0.27609673 -0.12827111  0.82857312],[ 3.12578184 -0.16409687 -2.16984408],3.308630095198593,0.8130228838488267
[-0.57962102  2.01377045  0.4463311 ],[ 0.00231779 -0.00905564  1.02967686],[ 0.06447398  0.3249557  -0.81963457],[-3.42727935  1.38868005  6.93238135],[0.33694267 0.16001839 0.33256796 0.16755477],[-0.31600446 -0.37798798  0.26580489 -0.9041875 ],[False False False],[False False False],[False False False],[False False False],[ 0.54888285 -0.04461179 -0.62913906],[ 0.01143447 -0.01366018  1.0487919 ],[-0.30028445 -0.11937674  0.86651394],[ 3.16591043 -0.16973121 -2.10271508],3.3043669995325495,0.8115944612021253
[-0.514721    0.27245025  0.44902833],[-0.00238611 -0.00333764  1.03338486],[ 0.06966042  0.32849041 -0.85900594],[-3.42930658  1.39059259  6.92530977],[0.28942912 0.15879883 0.3367163  0.08868496],[-0.31600446 -0.37798798  0.26580489 -0.9041875 ],[False False False],[False False False],[False False False],[False False False],[ 0.46603321  0.04716863 -0.41111737],[ 0.00256994 -0.00817651  1.05638077],[-0.31055136 -0.11955443  0.84973022],[ 3.17670391 -0.17450476 -2.07827116],3.3001461331185613,0.8077693256075084
[-0.12684539 -0.63135303  0.43502872],[-0.00431179 -0.00782057  1.0371892 ],[ 0.06649503  0.33012306 -0.91130411],[-3.43133464  1.39250362  6.91783163],[0.13460429 0.22237482 0.17179591 0.10149044],[-0.72251225  0.48415279  0.31039691 -0.77290612],[False False False],[False False False],[False False False],[False False False],[ 0.27227287 -0.00727793 -0.04118593],[-0.00210265 -0.01289603  1.06162561],[-0.30638498 -0.12382007  0.86651727],[ 3.1661293  -0.18537785 -2.08577415],3.2959443468332488,0.802846615851116
[ 0.27279733 -0.43163917  0.28002667],[-0.00286505 -0.01205416  1.03988666],[ 0.06258932  0.32885452 -0.97851493],[-3.43336359  1.39441409  6.90981788],[0.07369315 0.22282745 0.09639147 0.11327609],[-0.72251225  0.48415279  0.31039691 -0.77290612],[False False False],[False False False],[False False False],[False False False],[-0.16054619  0.02035445  0.56419062],[-5.39445800e-04 -1.71884755e-02  1.06065670e+00],[-0.29799166 -0.12507608  0.99890174],[ 3.15625578 -0.19976115 -2.0909174 ],3.2912782334495128,0.7965807466741467
[ 0.56970628 -0.0503056   0.13190557],[ 0.00133347 -0.01327411  1.04126181],[ 0.06076259  0.32458747 -1.04936746],[-3.43539349  1.39632368  6.90122839],[0.08992286 0.2116904  0.09565047 0.14391639],[-0.72251225  0.48415279  0.31039691 -0.77290612],[False False False],[False False False],[False False False],[False False False],[-0.5533374   0.02408887  0.65513182],[ 0.00770853 -0.01877971  1.0563379 ],[-0.29069298 -0.12015495  1.12312979],[ 3.15296291 -0.21570744 -2.08472312],3.2859972662150905,0.7899899464579931
[0.76031678 0.39784482 0.00858212],[ 0.00728322 -0.01099621  1.04162231],[ 0.06230541  0.317851   -1.11250396],[-3.4374244   1.3982316   6.89209583],[0.21004283 0.28967163 0.21559133 0.26947452],[-0.72251225  0.48415279  0.31039691 -0.77290612],[False False False],[False False False],[False False False],[False False False],[-0.54662213 -0.06201317  0.42451275],[ 0.0182881  -0.01613384  1.05262485],[-0.28758199 -0.10875302  1.13816937],[ 3.15715798 -0.23193541 -2.06675155],3.28059552389603,0.7841304056529261
[0.89011739 0.59270017 0.16611806],[ 0.0143371  -0.00573593  1.04231379],[ 0.06729214  0.30958325 -1.09024325],[-3.43945589  1.40013184  6.88286095],[0.71457913 0.65976964 0.76446706 0.70111983],[ 0.31277159  0.43120402  0.0563552  -1.08502269],[False False False],[False False False],[False False False],[False False False],[-0.31843257 -0.03357763  0.05532296],[ 0.02867006 -0.01046088  1.05185455],[-0.28837414 -0.09287405  1.07291545],[ 3.16733088 -0.25113628 -2.03924755],3.2753920179172376,0.7864658476380745
[ 0.9241214  -0.75264684  0.61361942],[ 0.02208281 -0.00945253  1.04680539],[ 0.0643573   0.30130115 -0.95117145],[-3.44147796  1.40200756  6.87488739],[0.35559651 0.2510823  0.37634911 0.30270062],[ 0.31277159  0.43120402  0.0563552  -1.08502269],[False False False],[False False False],[False False False],[False False False],[ 0.3393369   0.13954836 -0.53030607],[ 0.03508517 -0.01507225  1.05962333],[-0.27603185 -0.08367874  0.9692451 ],[ 3.15821414 -0.28405389 -2.04063243],3.270833313506802,0.8000174326365246
[ 0.73331077 -1.39314638  0.71196069],[ 0.02856888 -0.02050387  1.05247558],[ 0.05469608  0.29279995 -0.98573991],[-3.44349297  1.40387439  6.86685641],[0.20917048 0.17159503 0.16877267 0.18495815],[ 0.31277159  0.43120402  0.0563552  -1.08502269],[False False False],[False False False],[False False False],[False False False],[ 0.83103021  0.10874435 -0.75559394],[ 0.03524981 -0.02721393  1.07172908],[-0.25062744 -0.07718659  1.04849406],[ 3.13363051 -0.31879505 -2.06438459],3.266026310912134,0.7970239522978328
[ 0.5315039  -1.34949289  0.61350554],[ 0.03327898 -0.03242262  1.05748837],[ 0.04232304  0.28517788 -1.04625532],[-3.44550495  1.40573581  6.85835555],[0.19222835 0.26707775 0.11573694 0.24050528],[ 0.31277159  0.43120402  0.0563552  -1.08502269],[False False False],[False False False],[False False False],[False False False],[ 0.78638132  0.03623582 -0.53725418],[ 0.03313074 -0.03955292  1.08176503],[-0.22470106 -0.07753197  1.06336554],[ 3.10709495 -0.34811658 -2.09070249],3.261151559562326,0.7914749863283088
[ 0.02412053 -0.158086    0.36347083],[ 0.03524977 -0.03772646  1.06097081],[ 0.03538611  0.28017741 -1.0391623 ],[-3.44751046  1.40757695  6.84965654],[0.64965309 0.68638176 0.53364189 0.73327559],[ 0.06700832 -0.4695338   0.30350137 -0.96079409],[False False False],[False False False],[False False False],[False False False],[ 0.38365214 -0.06323091 -0.15765766],[ 0.03079291 -0.04473564  1.08757491],[-0.21310897 -0.08014097  1.02210741],[ 3.0946955  -0.36629085 -2.09744466],3.2564056444287455,0.7923148181656757
[-1.38651434  2.31506782  0.16549618],[ 0.02594473 -0.02369486  1.06287126],[ 0.04413842  0.28470409 -0.80409346],[-3.44948866  1.40931153  6.84244705],[0.81977533 0.8763058  0.81713679 0.83546771],[ 0.06700832 -0.4695338   0.30350137 -0.96079409],[False False False],[False False False],[False False False],[False False False],[-0.35597133 -0.52073706  0.50765   ],[ 0.0229629  -0.02719357  1.08674139],[-0.24039798 -0.08956312  0.82396277],[ 3.1231245  -0.35412818 -2.04970554],3.25241338580661,0.8145850762656587
[-0.66404559  1.76200292  0.03340994],[ 0.01845437 -0.00465932  1.06338803],[ 0.05081778  0.28552993 -0.56003883],[-3.45143189  1.41091308  6.8375549 ],[0.48156206 0.41738262 0.58318412 0.32733896],[ 0.06700832 -0.4695338   0.30350137 -0.96079409],[False False False],[False False False],[False False False],[False False False],[-0.74042057 -0.67561046  0.78711299],[ 0.02143993 -0.002335    1.08072621],[-0.26129111 -0.09521826  0.59887482],[ 3.16123192 -0.34177872 -1.98718397],3.249546647805359,0.8369323154932272
[ 0.50609289 -0.63579633  0.23801101],[ 0.0206679  -0.0060219   1.06491002],[ 0.04965449  0.28255987 -0.54080057],[-3.45336118  1.41248641  6.83312169],[0.28224301 0.20736468 0.37932199 0.14363536],[ 0.06700832 -0.4695338   0.30350137 -0.96079409],[False False False],[False False False],[False False False],[False False False],[-0.61268543 -0.53545798  0.59390051],[0.02918625 0.00110491 1.07674192],[-0.25784352 -0.09431027  0.52422564],[ 3.15771379 -0.35354805 -1.98617751],3.247139398495334,0.8387814644172656
[ 1.00327652 -1.50561161  0.3882357 ],[ 0.02843084 -0.01780137  1.06765171],[ 0.04313692  0.27617407 -0.59164583],[-3.45528505  1.41405473  6.82838869],[0.12523523 0.14486388 0.17603582 0.14825566],[-0.19870022  0.10440029  0.28776979 -0.47667992],[False False False],[False False False],[False False False],[False False False],[-0.15949964 -0.05504705  0.1339237 ],[ 0.039649   -0.0087461   1.07701586],[-0.24254652 -0.09061857  0.54528161],[ 3.13286399 -0.38111061 -2.01578765],3.24479397643851,0.8345647116019925
[ 0.98710709 -1.4572361   0.45033024],[ 0.03680754 -0.03052983  1.07088732],[ 0.03437154  0.26815828 -0.66147604],[-3.45720682  1.41562001  6.82311191],[0.10361026 0.1861096  0.09136019 0.22763418],[-0.19870022  0.10440029  0.28776979 -0.47667992],[False False False],[False False False],[False False False],[False False False],[ 0.71698227  0.85822962 -0.6844935 ],[ 0.04399812 -0.02706614  1.08444714],[-0.21984414 -0.08241729  0.6932802 ],[ 3.10556042 -0.41201072 -2.04642806],3.2419414927273933,0.828540863620101
[ 0.77131246 -0.97689757  0.49834087],[ 0.04353544 -0.03996029  1.07460005],[ 0.02624222  0.26007677 -0.72829146],[-3.4591263  1.4171801  6.8172904],[0.09863709 0.20631275 0.06629407 0.24544542],[-0.19870022  0.10440029  0.28776979 -0.47667992],[False False False],[False False False],[False False False],[False False False],[ 1.16927775  0.9406442  -0.88422738],[ 0.04124945 -0.0449404   1.09576674],[-0.19687931 -0.07263798  0.8205589 ],[ 3.08462114 -0.44099908 -2.06564028],3.2384806469672034,0.822621900626046
[ 0.55258274 -0.35964478  0.5394239 ],[ 0.04838273 -0.04437821  1.07883375],[ 0.02078231  0.25246474 -0.79419945],[-3.46104314  1.41873279  6.81093273],[0.09389297 0.18541031 0.05560486 0.21095958],[-0.19870022  0.10440029  0.28776979 -0.47667992],[False False False],[False False False],[False False False],[False False False],[ 1.01406767  0.40628493 -0.59022274],[ 0.03714814 -0.05388947  1.10556557],[-0.18265327 -0.06721432  0.85269835],[ 3.07381547 -0.46720277 -2.06940976],3.234846276059798,0.8166379508170305
[-0.04279774  0.29778289  0.45227815],[ 0.04999405 -0.04373043  1.08302892],[ 0.01887273  0.24701079 -0.80454251],[-3.46295233  1.4202634   6.80425441],[0.69183078 0.63303302 0.59140849 0.684464  ],[ 0.08992127 -0.05875726  0.41590613 -0.90657789],[False False False],[False False False],[False False False],[False False False],[ 0.61333801  0.02150078 -0.1566053 ],[ 0.03263037 -0.05432405  1.11214262],[-0.17960732 -0.06656953  0.82268778],[ 3.07354039 -0.48581967 -2.05902836],3.2312556967968558,0.8158181045020794
[-1.10434395  0.43215471  0.19633945],[ 0.04167869 -0.04008115  1.08526367],[ 0.01818707  0.24846997 -0.67994278],[-3.46482309  1.42168942  6.79855671],[0.40317756 0.3907917  0.36273405 0.38347074],[ 0.08992127 -0.05875726  0.41590613 -0.90657789],[False False False],[False False False],[False False False],[False False False],[-0.13611687 -0.28217555  0.40134085],[ 0.02389224 -0.04891714  1.11210037],[-0.1894804  -0.08073776  0.69977927],[ 3.08018412 -0.47743237 -2.04562105],3.2282759177836957,0.8275852031754886
[-1.02086877  0.39660534  0.0955933 ],[ 0.03225368 -0.03659003  1.08623452],[ 0.01745862  0.25131518 -0.68846824],[-3.46667662  1.42306844  6.79296619],[0.19088973 0.26084726 0.2834931  0.16904935],[ 0.08992127 -0.05875726  0.41590613 -0.90657789],[False False False],[False False False],[False False False],[False False False],[-0.73071428 -0.34512763  0.609333  ],[ 0.01983462 -0.04266924  1.1081358 ],[-0.19426138 -0.08977581  0.72669374],[ 3.08692537 -0.46304157 -2.03325712],3.22527183305298,0.8266888383379367
