ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[-0.37099448  0.9612308   0.01626268],[-0.08794431  0.08686402 -0.01009798],[0.00995168 0.01541033 0.70610022],[7.0036115  7.00397271 1.05327143],[0.42672964 0.41360837 0.42242349 0.43620576],[4.  4.  0.  0.8],[ 0.43621951 -0.14169206 -0.11556163],[-0.18551128  0.19541911 -0.00783523],[-0.04321903 -0.03338436 -0.00771384],[-2.96802959 -3.00422141 -0.52424046],[-0.7386598   0.53275571  0.36081816],[-0.08100162  0.07955756 -0.00775332],[ 0.06005444  0.05339075 -0.73852634],[2.96141823 2.99861826 0.44925461],4.238341553697938,0.8293661532067141
[ 0.50345424 -0.8931551   0.1048021 ],[ 0.07666426 -0.09519617 -0.01236139],[-0.00870064 -0.00435954  0.70028087],[11.99591833  6.9970455   1.05566972],[0.55670292 0.56709536 0.57696785 0.56542916],[-5.  -2.   0.   0.8],[-0.37099448  0.9612308   0.01626268],[ 0.16460856 -0.18206018 -0.0022634 ],[0.01887632 0.02024986 0.00249984],[-4.9696365  -0.01846374  0.47492456],[-0.7386598   0.53275571  0.36081816],[ 0.08360694 -0.10250263 -0.01001672],[-0.05608241 -0.04800632 -0.73343531],[-2.03064812  2.97867592 -0.11077185],3.6067038119663124,0.8299651515991264
[ 0.43368416 -0.2678028  -0.05013513],[ 0.10122359 -0.11031941 -0.00301275],[-0.04145514 -0.02356876  0.67056374],[3.99287829 3.99480444 1.05896361],[0.16352874 0.13348213 0.18500074 0.14895402],[-3.  -3.   0.   0.8],[-0.543649    0.85953676  0.03588453],[ 0.19341519 -0.20468585  0.00738912],[0.05634241 0.04587945 0.02393312],[ 2.98406433  2.97007781 -0.6337355 ],[-0.2535893   0.23165015 -0.14682269],[ 0.10471464 -0.11140592 -0.00403594],[-0.04240621 -0.05291353 -0.77193274],[-3.96532321 -3.94982893  0.76188331],5.648486781387714,0.8327742803267253
[-0.543649    0.85953676  0.03588453],[-0.0921916   0.09436643 -0.01040187],[0.01154288 0.01949791 0.70504063],[7.00425558 7.00465986 1.05914199],[0.21716682 0.17842632 0.1937821  0.19159421],[4.  4.  0.  0.8],[ 0.43368416 -0.2678028  -0.05013513],[-0.19341519  0.20468585 -0.00738912],[-0.04906476 -0.0398147  -0.04312335],[-2.96663179 -3.00223607 -0.55972961],[-0.55679684  0.35575592  0.28781167],[-0.08015633  0.08363479 -0.01061493],[ 0.06933004  0.05763085 -0.78471222],[2.95905632 2.99548076 0.47757842],4.237570109362338,0.8294595362637601
[ 0.63437597 -0.86804931  0.12825779],[ 0.08175575 -0.10272777 -0.01177014],[-0.01045088 -0.00646133  0.75895635],[11.99519529  6.99649677  1.06192893],[0.23333253 0.25798748 0.23426927 0.24434504],[-5.  -2.   0.   0.8],[-0.543649    0.85953676  0.03588453],[ 0.17394735 -0.1970942  -0.00136828],[ 0.01604346  0.02156732 -0.05780977],[-4.96466566 -0.00884318  0.51143942],[-0.55679684  0.35575592  0.28781167],[ 0.09379102 -0.11345941 -0.01198321],[-0.06999774 -0.05735485 -0.83900721],[-2.02789812  2.98052765 -0.11789268],3.606912050829453,0.8240944197026956
[ 0.48859932 -0.50867128  0.0198661 ],[ 0.10514073 -0.11390238 -0.00339382],[-0.04819744 -0.02934732  0.6244931 ],[3.99190351 3.99402964 1.06409446],[0.37468127 0.37237869 0.41037022 0.36143282],[-3.  -3.   0.   0.8],[-0.65649621  0.66076298  0.01313127],[ 0.20265153 -0.21420103  0.0074174 ],[0.06578369 0.05464147 0.01184555],[ 2.98337992  2.96909679 -0.65601946],[-0.07521834  0.09840332 -0.05702936],[ 0.10989656 -0.11621431 -0.00354859],[-0.03807329 -0.0495922  -0.77150408],[-3.96223529 -3.94673587  0.78501971],5.647325781039144,0.8372962604989327
[-0.65649621  0.66076298  0.01313127],[-0.09751079  0.10029866 -0.01081121],[0.01534918 0.0235339  0.64937094],[7.00492269 7.00536958 1.06458393],[0.23511433 0.20403485 0.22199075 0.20408351],[4.  4.  0.  0.8],[ 0.48859932 -0.50867128  0.0198661 ],[-0.20265153  0.21420103 -0.0074174 ],[-0.06016369 -0.05028696 -0.03612552],[-2.96526047 -3.00017842 -0.59381215],[-0.21208934  0.116399    0.11426297],[-0.08280308  0.08791472 -0.01241199],[ 0.06999535  0.0577487  -0.77143089],[2.95662274 2.99236026 0.50444549],4.236779819601569,0.8350021489633042
[ 0.64355326 -0.78445138  0.08731003],[ 0.08713497 -0.10947034 -0.01150529],[-0.01405597 -0.00922768  0.70538658],[11.99443706  6.99592043  1.06786268],[0.13028652 0.1522     0.11075001 0.13767209],[-5.  -2.   0.   0.8],[-0.65649621  0.66076298  0.01313127],[ 0.18464577 -0.209769   -0.00069407],[ 0.02273272  0.02785061 -0.06150855],[-4.95978566e+00 -6.21413464e-04  5.43947977e-01],[-0.21208934  0.116399    0.11426297],[ 0.10184268 -0.12185428 -0.01310606],[-0.06983989 -0.05681433 -0.8280606 ],[-2.02618431  2.98157555 -0.12745919],3.607140343340791,0.829441304743631
[ 0.76449254 -0.7414707   0.09947821],[ 0.11095757 -0.11985284 -0.00333621],[-0.05348411 -0.03386391  0.66620733],[3.99083861 3.99317182 1.06933986],[0.57886728 0.56681271 0.59877369 0.56595533],[-3.  -3.   0.   0.8],[-0.75826975  0.54414997 -0.02793267],[ 0.21457374 -0.22469442  0.00805936],[ 0.06946404  0.05677531 -0.04759442],[ 2.98321222  2.96465705 -0.6914057 ],[0.33606405 0.15862067 0.1284521 ],[ 0.11339596 -0.12332639 -0.00432161],[-0.03476795 -0.04724306 -0.75231445],[-3.95987818 -3.93907879  0.82511373],5.646041944318711,0.8330791869525893
[-0.75826975  0.54414997 -0.02793267],[-0.10361617  0.10484158 -0.01139558],[0.02059104 0.0275856  0.63379209],[7.00562814 7.00611595 1.06972807],[0.51506355 0.53584756 0.50217531 0.52396097],[4.  4.  0.  0.8],[ 0.76449254 -0.7414707   0.09947821],[-0.21457374  0.22469442 -0.00805936],[-0.07635948 -0.06449572  0.01798471],[-2.96385551 -2.99846207 -0.62575886],[ 0.415202   -0.34260378 -0.1375782 ],[-0.09118047  0.09459585 -0.01232177],[ 0.06372497  0.05402962 -0.72047532],[2.95386768 2.98949683 0.5299641 ],4.235951789114847,0.8365273779029372
[ 0.58298534 -0.69322874  0.02493284],[ 0.09220278 -0.11549689 -0.01166999],[-0.01901473 -0.01295333  0.6584495 ],[11.99365704  6.99532709  1.07331518],[0.4127585  0.4206777  0.38611253 0.39501853],[-5.  -2.   0.   0.8],[-0.75826975  0.54414997 -0.02793267],[ 0.19581895 -0.22033847 -0.00027441],[ 0.03602777  0.03815388 -0.0326541 ],[-4.95499794  0.00537539  0.57317373],[ 0.415202   -0.34260378 -0.1375782 ],[ 0.10463847 -0.12574261 -0.01259618],[-0.05962611 -0.04871003 -0.74635554],[-2.02574234  2.98174501 -0.13673685],3.6073719392456067,0.8341148654377966
[ 0.79230506 -1.05184004  0.14888252],[ 0.11778417 -0.12837208 -0.00304409],[-0.05682496 -0.03742876  0.73177349],[3.98961636 3.99216878 1.07524461],[0.25753569 0.24431488 0.24090365 0.25622546],[-3.  -3.   0.   0.8],[-0.61121966  0.80856544 -0.0197055 ],[ 0.22729607 -0.2394962   0.00948972],[ 0.0777929   0.06527635 -0.03819268],[ 2.98292288  2.9578034  -0.73757619],[ 0.2870129  -0.11393561  0.23291283],[ 0.11757307 -0.13138326 -0.005848  ],[-0.03827386 -0.04914693 -0.75727602],[-3.95717989 -3.92793015  0.87918714],5.644544089006136,0.8265069776891187
[-0.61121966  0.80856544 -0.0197055 ],[-0.1095119   0.11112413 -0.01253381],[0.02441198 0.03163645 0.71172419],[7.00645926 7.00698343 1.07539635],[0.46375511 0.47621763 0.506006   0.47961138],[4.  4.  0.  0.8],[ 0.79230506 -1.05184004  0.14888252],[-0.22729607  0.2394962  -0.00948972],[-0.08209262 -0.07086187  0.00328851],[-2.96042983 -2.99798408 -0.66211415],[ 0.86912799 -0.6602529  -0.33805745],[-0.10396697  0.10618439 -0.01086662],[ 0.06989686  0.05961812 -0.76259243],[2.94894314 2.98754218 0.55980727],4.234980295373631,0.8287154904098049
[ 0.64536162 -0.67385159 -0.0892409 ],[ 0.0974081  -0.12093865 -0.01289175],[-0.02440388 -0.01678213  0.70046174],[11.9927818   6.99465923  1.0789164 ],[0.52466378 0.54356306 0.55281252 0.54843514],[-5.  -2.   0.   0.8],[-0.61121966  0.80856544 -0.0197055 ],[ 0.20692    -0.23206278 -0.00035794],[0.0491944  0.0493333  0.00057148],[-4.95007265  0.00645119  0.60026309],[ 0.86912799 -0.6602529  -0.33805745],[ 0.10295303 -0.12587838 -0.01122456],[-0.05860695 -0.04856814 -0.75360441],[-2.02837391  2.97978172 -0.14675775],3.60762216198209,0.8298912393299357
[ 0.6552397  -1.04981405  0.12202266],[ 0.12347511 -0.13729635 -0.00301375],[-0.06122238 -0.0429424   0.68175854],[3.98834774 3.99112288 1.08084348],[0.15328722 0.16414823 0.11563909 0.16051801],[-3.  -3.   0.   0.8],[-0.37647077  0.63411898  0.1685074 ],[ 0.23647461 -0.25420093  0.00909181],[0.09626773 0.08505874 0.02831952],[ 2.98170111  2.95221551 -0.78094426],[ 0.13736222 -0.19470043  0.20182862],[ 0.12186885 -0.13875191 -0.00763038],[-0.04110413 -0.04859803 -0.76181764],[-3.95303545 -3.91809948  0.93023096],5.642988780615971,0.8314152393768063
[-0.37647077  0.63411898  0.1685074 ],[-0.1129995   0.11690458 -0.01210557],[0.02910265 0.03770903 0.73315109],[7.00740201 7.00795944 1.08140756],[0.19929552 0.19221563 0.23417548 0.2001805 ],[4.  4.  0.  0.8],[ 0.6552397  -1.04981405  0.12202266],[-0.23647461  0.25420093 -0.00909181],[-0.08273795 -0.07428717 -0.07028733],[-2.96189168 -2.99440325 -0.69046269],[ 0.71644721 -0.5612261  -0.29440255],[-0.11385585  0.11696841 -0.00785223],[ 0.07889709  0.06495739 -0.84208735],[2.94879635 2.98223323 0.58022294],4.233883985060521,0.8265303148754054
[ 0.73938303 -0.54419309  0.04841284],[ 0.10360999 -0.12579366 -0.01319575],[-0.03038565 -0.01982013  0.74714625],[11.99176358  6.99387912  1.08503211],[0.20838217 0.2238999  0.22473419 0.23074932],[-5.  -2.   0.   0.8],[-0.37647077  0.63411898  0.1685074 ],[ 0.21660949 -0.24269825 -0.00109019],[ 0.05650413  0.05579843 -0.02716885],[-4.94518571  0.0128872   0.62373378],[ 0.71644721 -0.5612261  -0.29440255],[ 0.10275364 -0.12572984 -0.00894242],[-0.06972037 -0.06116805 -0.85779604],[-2.02834987  2.97935782 -0.16232876],3.6079255590034305,0.8251973500474861
[ 0.49358059 -0.87876875  0.04056964],[ 0.12810634 -0.14520812 -0.00345222],[-0.06734261 -0.04992874  0.64157286],[3.98704756 3.99004836 1.08599355],[0.42388137 0.44710482 0.38352711 0.43825044],[-3.  -3.   0.   0.8],[-0.33990346  0.50905677  0.21977978],[ 0.24375758 -0.26668053  0.007356  ],[0.10621014 0.09646432 0.00391936],[ 2.97934584  2.94897235 -0.81812861],[-0.00747776 -0.14448487  0.1189589 ],[ 0.12611459 -0.14526727 -0.00926192],[-0.04228116 -0.0463654  -0.77052658],[-3.94727649 -3.91122713  0.97297631],5.641398077280099,0.8352973226351742
[-0.33990346  0.50905677  0.21977978],[-0.11565124  0.12147241 -0.01080822],[0.03573198 0.04488911 0.67298185],[7.0083749  7.00896441 1.08699968],[0.12984128 0.11127064 0.11057881 0.11360126],[4.  4.  0.  0.8],[ 0.49358059 -0.87876875  0.04056964],[-0.24375758  0.26668053 -0.007356  ],[-0.09748589 -0.09026101 -0.054321  ],[-2.96637895 -2.98910762 -0.71281523],[ 0.29782669 -0.29864087 -0.16000638],[-0.12024833  0.12483947 -0.00482692],[ 0.07329042  0.0571699  -0.82367477],[2.95151377 2.97511588 0.59455353],4.232758190595646,0.8324576890550661
[ 0.71060244 -0.51011549  0.08539356],[ 0.10962729 -0.13011578 -0.01299341],[-0.03767945 -0.02397253  0.68921426],[11.9907075   6.99306895  1.09077091],[0.11414628 0.10752117 0.11030622 0.11954887],[-5.  -2.   0.   0.8],[-0.33990346  0.50905677  0.21977978],[ 0.22527854 -0.25158818 -0.0021852 ],[ 0.06979143  0.06660033 -0.03298798],[-4.94049342  0.02176644  0.64417082],[ 0.29782669 -0.29864087 -0.16000638],[ 0.1050302  -0.12674871 -0.00701211],[-0.06446265 -0.06088058 -0.84095114],[-2.02690062  2.97979257 -0.17881176],3.608249373351312,0.8309340376414613
[ 0.42096623 -0.47879917 -0.232912  ],[ 0.13170884 -0.14966614 -0.0052728 ],[-0.07568095 -0.05793745  0.69148947],[3.98561961 3.98886004 1.09135245],[0.5201534  0.53588276 0.50611048 0.51563546],[-3.  -3.   0.   0.8],[-0.418728    0.49845898  0.16824331],[ 0.25049103 -0.27538863  0.00444484],[ 0.10790447  0.09956531 -0.09119804],[ 2.97427063  2.95193054 -0.84270204],[-0.21244421 -0.07115259 -0.14363768],[ 0.13120275 -0.14902033 -0.01055067],[-0.03914935 -0.04252172 -0.78240913],[-3.93744957 -3.91232286  0.99790859],5.639645452480689,0.8301972755109022
[-0.418728    0.49845898  0.16824331],[-0.11878219  0.12572249 -0.00971764],[0.04313008 0.05211747 0.63111097],[7.00937269 7.0099928  1.09211417],[0.47534044 0.47610631 0.44190567 0.44551275],[4.  4.  0.  0.8],[ 0.42096623 -0.47879917 -0.232912  ],[-0.25049103  0.27538863 -0.00444484],[-0.12437766 -0.11576978  0.03164274],[-2.97052434 -2.98429751 -0.73503739],[-0.41436578  0.11999533  0.17096638],[-0.12127826  0.12894143 -0.00452869],[ 0.05448485  0.03856634 -0.70850064],[2.95354401 2.96824272 0.61023229],4.231580144953589,0.8365273683600308
[ 0.58092393 -0.58066873  0.04449808],[ 0.11487331 -0.13471536 -0.01294916],[-0.04535755 -0.02942367  0.64384232],[11.98962664  6.99223842  1.09601724],[0.46325056 0.43823521 0.42755335 0.43215196],[-5.  -2.   0.   0.8],[-0.418728    0.49845898  0.16824331],[ 0.2336555  -0.26043785 -0.00323152],[ 0.08492232  0.07934328 -0.03367414],[-4.93546913  0.02979506  0.66597038],[-0.41436578  0.11999533  0.17096638],[ 0.11237724 -0.13149642 -0.00776021],[-0.04461662 -0.04616594 -0.72207535],[-2.02575748  2.98015715 -0.19147479],3.608558245501719,0.8353891650757677
[ 0.45020216 -0.38965083 -0.31466641],[ 0.1359019  -0.1524987  -0.00835439],[-0.08518434 -0.06591716  0.72931765],[3.98402433 3.98752442 1.09715353],[0.21913869 0.20667572 0.24059841 0.22779207],[-3.  -3.   0.   0.8],[-0.60534516  0.46721878 -0.12450998],[ 0.25912555 -0.28220488  0.00227007],[ 0.12904747  0.11827942 -0.06236594],[ 2.96634676  2.95897706 -0.86433285],[-0.13244035  0.15813887 -0.39166523],[ 0.13654724 -0.15277236 -0.01055194],[-0.03175577 -0.037412   -0.78168687],[-3.92320661 -3.91843633  1.0186833 ],5.63767762880327,0.8262771625887309
[-0.60534516  0.46721878 -0.12450998],[-0.12322365  0.12970618 -0.01062445],[0.05036263 0.05859321 0.70368623],[7.01050081 7.01114304 1.09758274],[0.59647912 0.57336768 0.56311335 0.55802568],[4.  4.  0.  0.8],[ 0.45020216 -0.38965083 -0.31466641],[-0.25912555  0.28220488 -0.00227007],[-0.1364043  -0.12597866 -0.00748487],[-2.96897516 -2.98477994 -0.76033204],[-0.76788998  0.2751537   0.43679538],[-0.11928465  0.13057942 -0.00887713],[ 0.05132287  0.03621902 -0.71999989],[2.949475   2.96636696 0.6292674 ],4.230214317952444,0.8292084842950439
[ 0.28904675 -0.61229203 -0.07895118],[ 0.11813636 -0.1399466  -0.01409225],[-0.05241546 -0.03640129  0.70562608],[11.98841679  6.99130031  1.10153699],[0.55086258 0.54674527 0.53625067 0.59440961],[-5.  -2.   0.   0.8],[-0.60534516  0.46721878 -0.12450998],[ 0.24136001 -0.26965278 -0.0034678 ],[ 0.10016702  0.0938673  -0.02732308],[-4.92958814  0.0314184   0.69154216],[-0.76788998  0.2751537   0.43679538],[ 0.12207536 -0.13907336 -0.01234493],[-0.04172126 -0.04175722 -0.72289436],[-2.02785426  2.9788386  -0.1957953 ],3.6088790644668545,0.829149411018782
[ 0.45226799 -0.49161791 -0.22983447],[ 0.14005309 -0.15606217 -0.01098595],[-0.09480392 -0.07451462  0.67337966],[3.98238354 3.9861487  1.10257159],[0.10611792 0.09940277 0.14508655 0.13250353],[-3.  -3.   0.   0.8],[-0.68386263  0.25893791 -0.31739871],[ 0.26939415 -0.28787379  0.00235402],[0.16450386 0.14829263 0.04738156],[ 2.95976112  2.96460462 -0.88705597],[-0.1147855   0.22015941 -0.38769143],[ 0.14168347 -0.15815804 -0.00985743],[-0.02531321 -0.0320245  -0.78539012],[-3.91034184 -3.92221735  1.0421396 ],5.635655878953985,0.8315909090244957
[-0.68386263  0.25893791 -0.31739871],[-0.12934106  0.13181161 -0.01333998],[0.05872212 0.06403351 0.76574527],[7.01180447 7.01245706 1.10372657],[0.24071885 0.23677613 0.24398122 0.2401734 ],[4.  4.  0.  0.8],[ 0.45226799 -0.49161791 -0.22983447],[-0.26939415  0.28787379 -0.00235402],[-0.13820894 -0.12502845 -0.12869892],[-2.96270347 -2.99002312 -0.78618359],[-0.59136831  0.23066797  0.39408192],[-0.12001454  0.13066324 -0.01504892],[ 0.0592855   0.04977743 -0.8296213 ],[2.94042756 2.96934917 0.64675017],4.228644522836572,0.8229341580706923
[-0.06587708 -0.28443532  0.07699376],[ 0.11781319 -0.14270008 -0.01403566],[-0.06151859 -0.04604311  0.7602431 ],[11.98702811  6.99021314  1.10765759],[0.22017247 0.24418271 0.24817932 0.24260587],[-5.  -2.   0.   0.8],[-0.68386263  0.25893791 -0.31739871],[ 0.24715425 -0.2745117  -0.00069568],[ 0.11826007  0.10963493 -0.02448888],[-4.92503654  0.03544994  0.70435714],[-0.59136831  0.23066797  0.39408192],[ 0.12713971 -0.14384845 -0.01574461],[-0.04938764 -0.04333893 -0.82621035],[-2.02675601  2.98003781 -0.19609098],3.609268198483234,0.8235883463839967
[ 0.40232943 -0.58097705 -0.10108615],[ 0.14391927 -0.16042356 -0.01285463],[-0.1045084  -0.08365311  0.63161892],[3.98071056 3.98474444 1.10751233],[0.44367865 0.42912972 0.4484921  0.46753205],[-3.  -3.   0.   0.8],[-0.70059792  0.26570343 -0.27924562],[ 0.27945199 -0.29400236  0.0032261 ],[0.18117982 0.1623857  0.03071444],[ 2.95514728  2.96779628 -0.91119887],[-0.05100844  0.13790165 -0.19888138],[ 0.14619816 -0.16393372 -0.00945406],[-0.01886395 -0.02552816 -0.78695428],[-3.90007614 -3.9226373   1.06758438],5.633596866490995,0.8354351254212065
[-0.70059792  0.26570343 -0.27924562],[-0.13553271  0.13357879 -0.01608073],[0.06776438 0.0704469  0.71355731],[7.01315494 7.01381535 1.10954207],[0.1166138  0.13721767 0.15615547 0.15912677],[4.  4.  0.  0.8],[ 0.40232943 -0.58097705 -0.10108615],[-0.27945199  0.29400236 -0.0032261 ],[-0.15734746 -0.141384   -0.12406033],[-2.95649762 -2.99526141 -0.81149521],[-0.26683586  0.09878728  0.22425277],[-0.12307889  0.13115608 -0.02008996],[ 0.05131151  0.04851242 -0.8240176 ],[2.93136468 2.97233685 0.66337007],4.227025561346322,0.8279778640651247
[ 0.09201005 -0.26536154  0.11501306],[ 0.11806747 -0.14495557 -0.01336532],[-0.0716468  -0.05524501  0.7073583 ],[11.98559014  6.98908549  1.11344038],[0.13048367 0.16025947 0.16719855 0.115826  ],[-5.  -2.   0.   0.8],[-0.70059792  0.26570343 -0.27924562],[ 0.25360019 -0.27853436  0.0027154 ],[ 0.13716995  0.1250352  -0.02868732],[-4.92073661  0.04271194  0.71432866],[-0.26683586  0.09878728  0.22425277],[ 0.13052129 -0.14737827 -0.01737456],[-0.03995148 -0.0325062  -0.82102565],[-2.0239094   2.98223776 -0.19963261],3.6096820523655446,0.8286879362572086
[ 0.1827634  -0.62817515  0.11594159],[ 0.14585397 -0.16542475 -0.01313485],[-0.11397624 -0.09375278  0.69865734],[3.97887901 3.98319967 1.11275232],[0.56003679 0.56866443 0.55291247 0.57316409],[-3.  -3.   0.   0.8],[-0.6438816   0.28437922 -0.13242121],[ 0.2872266  -0.30116034  0.00482761],[ 0.18075865  0.16304348 -0.08743731],[ 2.95502352  2.96760856 -0.93239433],[ 0.20937025 -0.05265945  0.2590189 ],[ 0.14701415 -0.16924311 -0.01073378],[-0.01363003 -0.01730449 -0.79169058],[-3.89563228 -3.91818854  1.08798309],5.631328399012738,0.8285925596914981
[-0.6438816   0.28437922 -0.13242121],[-0.14137263  0.13573558 -0.01796246],[0.0769276  0.07777481 0.66646799],[7.01453248 7.01520022 1.11487552],[0.35873838 0.38022214 0.40675045 0.40658947],[4.  4.  0.  0.8],[ 0.1827634  -0.62817515  0.11594159],[-0.2872266   0.30116034 -0.00482761],[-0.19042069 -0.17409691 -0.01823112],[-2.95300086 -2.99811971 -0.83623439],[ 0.52479302 -0.12861972 -0.09970132],[-0.13159415  0.13379359 -0.0217667 ],[ 0.03419802  0.03619227 -0.75192668],[2.92469419 2.97264812 0.68063122],4.225367659215584,0.832461391365235
[ 0.38135547 -0.35551972  0.09312453],[ 0.12036536 -0.14773467 -0.01283343],[-0.08171694 -0.06312752  0.66255784],[11.9841213   6.98793311  1.11875201],[0.40105662 0.40206362 0.4138843  0.35940762],[-5.  -2.   0.   0.8],[-0.6438816   0.28437922 -0.13242121],[ 0.26173798 -0.28347025  0.00512902],[ 0.15569057  0.13958511 -0.03623935],[-4.91596738  0.05112878  0.72678897],[ 0.52479302 -0.12861972 -0.09970132],[ 0.13014383 -0.14967666 -0.01663768],[-0.02146493 -0.01722913 -0.75171007],[-2.02129987  2.98396431 -0.20761335],3.610096878014445,0.8329443790935038
[ 0.19685347 -0.45220969  0.11074502],[ 0.14714507 -0.16949255 -0.01280358],[-0.1242726  -0.10426466  0.7560053 ],[3.97683225 3.98146584 1.11860872],[0.21686142 0.24897037 0.23467071 0.23359006],[-3.  -3.   0.   0.8],[-0.5609369   0.52531992  0.09617894],[ 0.29333489 -0.30888663  0.00526312],[ 0.19475797  0.17723425 -0.11788146],[ 2.95736596  2.96671643 -0.9496321 ],[ 0.53373555 -0.12905381  0.53100669],[ 0.14393828 -0.17189061 -0.01471855],[-0.00721041 -0.00866321 -0.79916913],[-3.89385506 -3.91230141  1.10222591],5.6287753110581935,0.8226786698502657
[-0.5609369   0.52531992  0.09617894],[-0.14618981  0.13939408 -0.0180667 ],[0.08542991 0.08566819 0.69953362],[7.0160147  7.01669041 1.12028564],[0.48987961 0.51526831 0.51047718 0.52382331],[4.  4.  0.  0.8],[ 0.19685347 -0.45220969  0.11074502],[-0.29333489  0.30888663 -0.00526312],[-0.21208295 -0.19559646 -0.00123695],[-2.95467767 -2.99604352 -0.86187241],[ 0.77220706 -0.21719802 -0.26955049],[-0.14285134  0.1391921  -0.01973152],[ 0.02957629  0.03349434 -0.75969964],[2.92286173 2.96752951 0.69942567],4.223570573081519,0.829008128076623
[ 0.74586296 -0.74664991 -0.05534526],[ 0.12591222 -0.1530063  -0.01355972],[-0.08996152 -0.06897087  0.69841043],[11.98253524  6.98668708  1.12416819],[0.53484283 0.51235151 0.50235882 0.49162262],[-5.  -2.   0.   0.8],[-0.5609369   0.52531992  0.09617894],[ 0.27210203 -0.29240038  0.00450698],[ 0.17142534  0.15258304 -0.04481544],[-4.909041    0.05752807  0.75183009],[ 0.77220706 -0.21719802 -0.26955049],[ 0.12925069 -0.15320829 -0.01522454],[-0.01865348 -0.01602127 -0.76215971],[-2.02188431  2.98326865 -0.21920889],3.6105346648207965,0.8292449868971783
