time/total_timesteps,time/fps,rew_vec_envs,time/time_elapsed,time/iterations,train/learning_rate,train/entropy_loss,train/clip_range,train/explained_variance,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/value_loss,train/std
5341184,430,-1059.2862243652344,12418,326,0.001,-3.6076394341886044,0.2,0.5051009654998779,175.95858764648438,3250,-0.023125019500366762,0.467236328125,0.11359769,790.4782339572906,0.6006057262420654
5357568,428,-964.8103942871094,12508,327,0.001,-3.609703519567847,0.2,0.49413102865219116,176.19033813476562,3260,-0.023036734192282894,0.4142578125,0.10135365,858.103010225296,0.5965296030044556
5373952,426,-842.0370941162109,12592,328,0.001,-3.5799402061849834,0.2,0.46495717763900757,148.9923095703125,3270,-0.023948577156988903,0.44261474609375,0.09519619,954.8975404262543,0.5921488404273987
5390336,425,-675.3140478134155,12668,329,0.001,-3.5607382342219354,0.2,0.5013503134250641,150.2240447998047,3280,-0.021675065829913364,0.466998291015625,0.12834476,796.500626540184,0.5901600122451782
5406720,424,-806.011531829834,12749,330,0.001,-3.5554774437099694,0.2,0.5490017235279083,105.680908203125,3290,-0.01602500192821026,0.5268310546875,0.14665517,652.498823928833,0.5915735960006714
5423104,422,-658.7658348083496,12832,331,0.001,-3.53369222022593,0.2,0.5355129241943359,98.92060852050781,3300,-0.024209783045080258,0.471844482421875,0.12019941,717.7170199871064,0.5869542360305786
5439488,421,-741.8630905151367,12912,332,0.001,-3.51381955370307,0.2,0.5051240026950836,304.7912292480469,3310,-0.021410629145248095,0.44456787109375,0.10474921,933.3787776470184,0.5841829776763916
5455872,419,-892.4258651733398,12997,333,0.001,-3.4859515495598314,0.2,0.4819558262825012,316.7020263671875,3320,-0.019809869305754547,0.473919677734375,0.123904586,813.5990201234818,0.579348087310791
5472256,418,-588.8610858917236,13075,334,0.001,-3.4794269908219575,0.2,0.5525270998477936,275.8273010253906,3330,-0.02146403847509646,0.476580810546875,0.107401654,857.6272108793258,0.5785085558891296
5488640,417,-1071.9712753295898,13153,335,0.001,-3.4718990977853537,0.2,0.5116252303123474,187.3524932861328,3340,-0.023116441821912304,0.4809326171875,0.11171046,728.2280716896057,0.5773149132728577
5505024,415,-646.5641784667969,13233,336,0.001,-3.4632876105606556,0.2,0.5340579450130463,118.2786636352539,3350,-0.014126730301723001,0.51448974609375,0.29875225,672.7053364038468,0.5769864320755005
5521408,414,-587.1633224487305,13312,337,0.001,-3.4412463307380676,0.2,0.5429732203483582,97.87504577636719,3360,-0.024970199622475774,0.49654541015625,0.13336703,638.1636694908142,0.5717695951461792
5537792,413,-678.5909881591797,13398,338,0.001,-3.4231400143355133,0.2,0.5844700634479523,112.91270446777344,3370,-0.017423363598209108,0.5359375,0.17019105,561.5127529382705,0.572688102722168
5554176,412,-615.3128509521484,13478,339,0.001,-3.428455202281475,0.2,0.514724612236023,146.48541259765625,3380,-0.01906101350905374,0.488037109375,0.13524142,712.3952497243881,0.5685965418815613
5570560,410,-862.8128700256348,13558,340,0.001,-3.3885706916451452,0.2,0.5714658498764038,285.9427795410156,3390,-0.019942510697001127,0.528582763671875,0.13637406,673.293452835083,0.5654639005661011
5586944,409,-714.3479881286621,13642,341,0.001,-3.382132351770997,0.2,0.5478355586528778,214.63768005371094,3400,-0.022819929294200847,0.508941650390625,0.12398879,719.6951516151428,0.5650202035903931
5603328,408,-654.5688343048096,13720,342,0.001,-3.3753802083432674,0.2,0.5373258590698242,349.92364501953125,3410,-0.020119745150441303,0.50289306640625,0.15773174,757.3023634910584,0.5632902979850769
5619712,407,-775.9623374938965,13807,343,0.001,-3.363922217860818,0.2,0.5533117949962616,112.91492462158203,3420,-0.020937982166651638,0.51934814453125,0.15488863,637.577594947815,0.5621008276939392
5636096,405,-447.5607509613037,13887,344,0.001,-3.3354524485766888,0.2,0.5315123796463013,271.4219970703125,3430,-0.026253713762707777,0.480877685546875,0.12281093,788.6791290521621,0.5553047060966492
5652480,404,-849.3850173950195,13965,345,0.001,-3.2911726884543895,0.2,0.5082953870296478,210.09176635742188,3440,-0.023597765700833405,0.46947021484375,0.12789947,758.7739355564117,0.5519052743911743
5668864,403,-765.6107978820801,14041,346,0.001,-3.2895784355700015,0.2,0.5790452659130096,141.66236877441406,3450,-0.014427782829443458,0.546038818359375,0.15944836,678.6755668163299,0.5520303249359131
5685248,402,-581.8916063308716,14124,347,0.001,-3.2685257092118265,0.2,0.5212930142879486,133.3512725830078,3460,-0.01794661844978691,0.544683837890625,0.16676083,789.9546956539155,0.5470066666603088
5701632,401,-436.00463008880615,14197,348,0.001,-3.222348806634545,0.2,0.56277796626091,212.0911865234375,3470,-0.019252677880285774,0.549267578125,0.17950834,681.2820217609406,0.5405393242835999
5718016,400,-697.5606670379639,14272,349,0.001,-3.190705433487892,0.2,0.6136845052242279,342.0794677734375,3480,-0.0193993435925222,0.542205810546875,0.15433595,535.1803458690644,0.5365001559257507
5734400,399,-853.7671413421631,14348,350,0.001,-3.1837501130998134,0.2,0.5796184837818146,217.04920959472656,3490,-0.016472678437276046,0.531695556640625,0.15309796,712.0002998828888,0.5385890007019043
5750784,398,-442.6705422401428,14423,351,0.001,-3.179273046553135,0.2,0.5293604731559753,137.1898651123047,3500,-0.011003087731296546,0.551519775390625,0.55275923,629.730105805397,0.5387717485427856
5767168,397,-678.2376246452332,14494,352,0.001,-3.197976033389568,0.2,0.5536673069000244,146.7556610107422,3510,-0.015423519277828746,0.536785888671875,0.19101614,615.816203904152,0.5387793779373169
5783552,397,-338.38435411453247,14563,353,0.001,-3.199395351856947,0.2,0.5085016489028931,217.9326629638672,3520,-0.007650207057304214,0.57852783203125,0.20446926,605.2009666442871,0.5415447950363159
5799936,396,-659.2746000289917,14643,354,0.001,-3.2002350997179745,0.2,0.5299156308174133,85.72249603271484,3530,-0.016267039460217347,0.561956787109375,0.17721695,549.0577427387237,0.5370707511901855
5816320,395,-481.77436447143555,14717,355,0.001,-3.162506615743041,0.2,0.6004299819469452,88.34597778320312,3540,-0.018902724781219148,0.5246826171875,0.16377836,622.5823719978332,0.5321688652038574
5832704,394,-740.3006458282471,14791,356,0.001,-3.1460839081555605,0.2,0.540183424949646,92.6104736328125,3550,-0.014585863774482278,0.543994140625,0.16289918,599.4705494403839,0.531223475933075
5849088,393,-627.5126419067383,14867,357,0.001,-3.1462409757077694,0.2,0.5289875864982605,115.2629165649414,3560,-0.0167411452770466,0.55634765625,0.16656612,569.3270378351211,0.5302361845970154
5865472,392,-546.0424590110779,14936,358,0.001,-3.129371848702431,0.2,0.5260843932628632,122.01921844482422,3570,-0.008486123142938595,0.563055419921875,0.22953537,549.9226512670517,0.5276721715927124
5881856,391,-531.1927680969238,15005,359,0.001,-3.106116357073188,0.2,0.4698270559310913,163.98519897460938,3580,-0.012478982383618132,0.5480224609375,0.15684363,626.5833710908889,0.5264467000961304
5898240,391,-566.9228057861328,15076,360,0.001,-3.086197628453374,0.2,0.6175223290920258,110.7571029663086,3590,-0.01899515660261386,0.530889892578125,0.16822194,560.3807659864426,0.5222571492195129
5914624,390,-555.9685068130493,15147,361,0.001,-3.0737658612430097,0.2,0.5209963619709015,238.8470001220703,3600,-0.01261969725092058,0.589239501953125,0.21431862,542.3361597299576,0.5191274881362915
5931008,389,-646.4744739532471,15219,362,0.001,-3.029627485573292,0.2,0.5652279257774353,75.25491333007812,3610,-0.010917811249237274,0.577655029296875,0.21859649,509.74698106050494,0.5152139663696289
5947392,388,-750.7927093505859,15293,363,0.001,-2.9986236613243817,0.2,0.5812437236309052,72.90290832519531,3620,-0.018493215407215758,0.569793701171875,0.19050775,463.51924031972885,0.5114635229110718
5963776,388,-645.4091415405273,15368,364,0.001,-2.9681948155164717,0.2,0.5662747025489807,162.1957550048828,3630,-0.013995788219835959,0.54892578125,0.18289354,547.2891512155533,0.5067380666732788
5980160,387,-840.0632820129395,15441,365,0.001,-2.942026537284255,0.2,0.577480137348175,173.4933319091797,3640,-0.014140147349098697,0.578326416015625,0.20417324,549.5124019861221,0.5053554773330688
5996544,386,-519.8433227539062,15504,366,0.001,-2.9048290394246576,0.2,0.5362564921379089,121.53279876708984,3650,-0.010090299601142761,0.557366943359375,0.20765202,653.3554295301437,0.5010465383529663
6012928,386,-491.26796674728394,15575,367,0.001,-2.9227309472858907,0.2,0.5534640550613403,71.2915267944336,3660,0.004973077611066401,0.67421875,0.32622692,408.43466593027114,0.5032225847244263
6029312,385,-392.2429552078247,15643,368,0.001,-2.9123762149363754,0.2,0.5123980045318604,54.35630798339844,3670,-0.015569527859406662,0.5830322265625,0.22436413,558.8772203087807,0.5000482797622681
6045696,384,-693.6820597648621,15715,369,0.001,-2.8906951516866686,0.2,0.6234816312789917,85.40470123291016,3680,-0.008794253334053792,0.620989990234375,0.25254312,437.29321534633635,0.4999515414237976
6062080,384,-475.7666997909546,15785,370,0.001,-2.8633683402091266,0.2,0.5012279748916626,279.544677734375,3690,-0.022530822784028716,0.494525146484375,0.12403339,793.0440113544464,0.496770977973938
6078464,383,-449.2466125488281,15853,371,0.001,-2.8598982892930507,0.2,0.6046669781208038,458.2107238769531,3700,-0.01088898239468108,0.59349365234375,0.19414853,655.1753291368484,0.49675923585891724
6094848,382,-375.91459465026855,15920,372,0.001,-2.845624090731144,0.2,0.6034488677978516,147.93319702148438,3710,-0.01541790483679506,0.56875,0.24005887,484.81910171508787,0.49498283863067627
6111232,382,-662.2979221343994,15995,373,0.001,-2.844306695461273,0.2,0.5392192602157593,79.01306915283203,3720,-0.016379378554120194,0.584271240234375,0.19206321,503.8029802560806,0.4917539954185486
6127616,381,-352.7519392967224,16066,374,0.001,-2.827415042370558,0.2,0.5845900177955627,148.28366088867188,3730,-0.011659539816901088,0.59329833984375,0.21454921,583.6614876389503,0.4912150204181671
6144000,380,-633.0236186981201,16131,375,0.001,-2.8081478640437125,0.2,0.5214067995548248,147.40472412109375,3740,-0.010565821451382362,0.6085693359375,0.25975192,564.214241039753,0.4880145192146301
6160384,380,-478.2095651626587,16201,376,0.001,-2.784007475525141,0.2,0.5855679512023926,196.85479736328125,3750,-0.013477615278679878,0.58052978515625,0.27137452,495.16104702949525,0.4863520562648773
6176768,379,-605.706506729126,16268,377,0.001,-2.770898414775729,0.2,0.5659219622612,264.4132385253906,3760,-0.017185411323589507,0.556097412109375,0.19433096,590.4226755857468,0.4827071726322174
6193152,379,-273.4508924484253,16337,378,0.001,-2.7630746021866797,0.2,0.5801154971122742,78.53546142578125,3770,-0.002318162594019668,0.620953369140625,0.29030097,516.979608285427,0.48146986961364746
6209536,378,-401.5003995895386,16402,379,0.001,-2.753797634318471,0.2,0.5333627164363861,279.3368835449219,3780,-0.008078609738004162,0.626947021484375,0.30205464,650.6616877198219,0.4840407371520996
6225920,377,-643.2326316833496,16476,380,0.001,-2.7737090289592743,0.2,0.561422199010849,98.07357025146484,3790,-0.011737055021512788,0.58685302734375,0.25155783,530.641318333149,0.4848092198371887
6242304,377,-502.71355962753296,16541,381,0.001,-2.7797677174210547,0.2,0.5517245531082153,132.14048767089844,3800,-0.00884348608487926,0.57816162109375,0.20660941,534.0617350578308,0.48658210039138794
6258688,376,-417.3022756576538,16614,382,0.001,-2.8068296268582342,0.2,0.5749771595001221,112.98743438720703,3810,0.00457886684598634,0.6857666015625,0.33301455,447.22793035507203,0.4896601140499115
6275072,376,-505.0624237060547,16683,383,0.001,-2.7881983797997236,0.2,0.5077601075172424,88.13558197021484,3820,-0.013887233386776643,0.585382080078125,0.22123715,580.2152128219604,0.4868914783000946
6291456,375,-568.517035484314,16747,384,0.001,-2.7731597531586885,0.2,0.5280480980873108,82.81578063964844,3830,-0.013245617030770518,0.583343505859375,0.20913531,547.5227415680886,0.48427852988243103
6307840,375,-481.3489923477173,16813,385,0.001,-2.7935965713113546,0.2,0.5543617606163025,84.82316589355469,3840,0.005098570598784135,0.645892333984375,0.2724475,485.66287784576417,0.4873713552951813
6324224,374,-465.3252549171448,16877,386,0.001,-2.786604142561555,0.2,0.603174090385437,285.672607421875,3850,-0.006862772601743927,0.60615234375,0.2493052,476.53640567064286,0.48601874709129333
6340608,374,-559.2048807144165,16946,387,0.001,-2.764492108672857,0.2,0.6344821453094482,248.8760528564453,3860,-0.013796076687140158,0.5872802734375,0.2331043,466.45844532251357,0.48110195994377136
6356992,373,-590.9984283447266,17013,388,0.001,-2.742786541953683,0.2,0.634714275598526,320.5111999511719,3870,-0.010913127341336804,0.577764892578125,0.30218762,499.85894399881363,0.47893399000167847
6373376,373,-255.20701694488525,17078,389,0.001,-2.7186587922275067,0.2,0.6370767652988434,79.96572875976562,3880,-0.007797575120639522,0.61627197265625,0.2850778,492.97242521047593,0.47716784477233887
6389760,372,-541.1807994842529,17151,390,0.001,-2.766131192073226,0.2,0.5417678356170654,76.67587280273438,3890,0.012277387743233703,0.690130615234375,0.35431603,427.90343536138533,0.48470643162727356
6406144,372,-445.80538058280945,17214,391,0.001,-2.749434133991599,0.2,0.5268362164497375,86.82678985595703,3900,-0.02380069231367088,0.54500732421875,0.17274328,676.9058729171753,0.48171037435531616
6422528,371,-386.71524810791016,17279,392,0.001,-2.73833789229393,0.2,0.5885187387466431,73.0018081665039,3910,-0.007783231120265554,0.6250732421875,0.39002788,497.0025209069252,0.4802726209163666
6438912,371,-274.74560737609863,17341,393,0.001,-2.7420922961086034,0.2,0.565174013376236,78.4953384399414,3920,-0.00963852077111369,0.60682373046875,0.28458095,493.62474290132525,0.4822041392326355
6455296,369,-1532.4456787109375,17484,394,0.001,-2.8166145481169225,0.2,0.5774658024311066,218.2302703857422,3930,0.23247599040041678,0.939422607421875,96.56336,396.74839438796045,0.4973229467868805
6471680,367,-1336.0796356201172,17632,395,0.001,-2.843250722065568,0.2,0.3379504680633545,427.8446960449219,3940,-0.02333394932720694,0.246099853515625,0.035029024,1788.329655456543,0.4968864321708679
6488064,364,-1327.326774597168,17786,396,0.001,-2.8347277462482454,0.2,0.35678839683532715,510.6542663574219,3950,-0.02041775938050705,0.30423583984375,0.05047959,1393.1171749591826,0.4946736991405487
6504448,362,-1139.021583557129,17934,397,0.001,-2.826818272098899,0.2,0.2646551728248596,444.71160888671875,3960,-0.019344617498427398,0.31395263671875,0.053304177,1470.9645911216735,0.49459654092788696
6520832,360,-1362.3248672485352,18082,398,0.001,-2.8087472159415485,0.2,0.31511467695236206,304.4141540527344,3970,-0.01385491104083485,0.34239501953125,0.066434905,1345.0268960475921,0.49142399430274963
6537216,358,-1165.5806045532227,18224,399,0.001,-2.7959023512899877,0.2,0.3364304304122925,373.98626708984375,3980,-0.017435426493466365,0.353240966796875,0.064949915,1185.0348385334014,0.49121880531311035
6553600,356,-1618.4685668945312,18375,400,0.001,-2.796117514371872,0.2,0.3206073045730591,242.06484985351562,3990,-0.014232934348547133,0.35205078125,0.07283138,1246.7565176010132,0.4912359416484833
6569984,354,-1371.6141967773438,18527,401,0.001,-2.7876214385032654,0.2,0.38173383474349976,618.963134765625,4000,-0.013687788880633888,0.376263427734375,0.07589065,1257.5354571342468,0.4884019196033478
6586368,352,-1599.6765747070312,18685,402,0.001,-2.7721258915960787,0.2,0.33442777395248413,335.47125244140625,4010,-0.014358323197666324,0.388946533203125,0.079499766,1155.4802130699159,0.48777416348457336
6602752,350,-1222.5342254638672,18834,403,0.001,-2.7685779493302105,0.2,0.3341079354286194,365.06585693359375,4020,-0.004688200143209542,0.413739013671875,0.09657351,1162.7043662548065,0.4877760410308838
6619136,348,-1569.7598876953125,18984,404,0.001,-2.7882479529827835,0.2,0.27456992864608765,213.9248504638672,4030,-0.00416669332262245,0.46492919921875,0.1101067,964.1283108949661,0.49231019616127014
6635520,346,-1619.599105834961,19139,405,0.001,-2.7890426360070704,0.2,0.308219850063324,246.89498901367188,4040,-0.012472102599713254,0.4248291015625,0.08074129,1086.5564142227172,0.4891112148761749
6651904,344,-1036.9002113342285,19289,406,0.001,-2.776672823727131,0.2,0.2988901138305664,195.4536590576172,4050,-0.010483436071808683,0.412384033203125,0.0931208,1192.8205569267272,0.4883567690849304
6668288,342,-1317.8231620788574,19448,407,0.001,-2.7641283798962832,0.2,0.3104274272918701,256.703369140625,4060,-0.0030279707461886574,0.449041748046875,0.109999776,1027.4000470638275,0.48641514778137207
6684672,341,-1224.9287490844727,19600,408,0.001,-2.7648375876247884,0.2,0.3342958688735962,207.1417999267578,4070,-0.0012671394426433836,0.4301513671875,0.09456536,1144.7797504425048,0.4892440438270569
6701056,339,-1418.2803573608398,19751,409,0.001,-2.7658126898109914,0.2,0.2881215214729309,236.09866333007812,4080,-0.008247306408884469,0.430377197265625,0.08829197,973.2099972724915,0.48696428537368774
6717440,337,-1139.4567699432373,19896,410,0.001,-2.7737035136669874,0.2,0.2813442349433899,207.65525817871094,4090,-0.010123849291267107,0.4511962890625,0.1065395,1089.3574911117553,0.4890335202217102
6733824,335,-1486.0302124023438,20047,411,0.001,-2.786198068037629,0.2,0.3929380178451538,232.816162109375,4100,-0.008660798686469207,0.455230712890625,0.12666006,971.1303296089172,0.4896281957626343
6750208,334,-1400.6596374511719,20195,412,0.001,-2.792719889804721,0.2,0.33927834033966064,270.7897644042969,4110,-0.007733218189241597,0.4441650390625,0.100327566,1081.1956238746643,0.49049246311187744
6766592,332,-1431.5085067749023,20350,413,0.001,-2.7864921241998672,0.2,0.3135695457458496,296.3936767578125,4120,-0.01051119885778462,0.44354248046875,0.10951517,1207.91632771492,0.48828357458114624
6782976,330,-1617.0342254638672,20511,414,0.001,-2.7720310401171444,0.2,0.31170159578323364,230.12570190429688,4130,-0.006813676230012789,0.45118408203125,0.110699646,1074.7613099098205,0.4869314730167389
6799360,328,-1454.8960418701172,20670,415,0.001,-2.7720906462520363,0.2,0.32476603984832764,451.3747863769531,4140,-0.005875370706780814,0.42955322265625,0.08693482,1315.1178297519684,0.48789912462234497
6815744,327,-1440.6332473754883,20829,416,0.001,-2.766878763586283,0.2,0.32918816804885864,278.8441467285156,4150,-0.010694193385279504,0.441412353515625,0.098158285,1075.3751104354858,0.48629260063171387
6832128,325,-1490.9669456481934,20976,417,0.001,-2.7800803896039725,0.2,0.34633249044418335,284.3640441894531,4160,-0.005562392944193561,0.44342041015625,0.12567744,959.8199123382568,0.4901965260505676
6848512,324,-1594.2035751342773,21124,418,0.001,-2.8129811584949493,0.2,0.3841854929924011,413.212158203125,4170,-0.005179356774169719,0.47401123046875,0.11709617,1010.622989654541,0.49232837557792664
6864896,322,-1479.433479309082,21280,419,0.001,-2.8122767452150583,0.2,0.365142285823822,188.5264129638672,4180,-0.012156797198258573,0.43878173828125,0.108277574,1008.2494611263276,0.49240046739578247
6881280,320,-1391.1942901611328,21437,420,0.001,-2.801148737967014,0.2,0.3504011034965515,197.4929962158203,4190,-0.007258767885650741,0.44378662109375,0.091197856,1008.8503607749939,0.4893748164176941
6897664,319,-1335.585678100586,21598,421,0.001,-2.793133534118533,0.2,0.3429722785949707,312.66693115234375,4200,-0.0035454716708045453,0.443963623046875,0.1011271,1006.5998210906982,0.48895660042762756
6914048,317,-1152.8682250976562,21756,422,0.001,-2.7922098763287067,0.2,0.33353739976882935,229.3639373779297,4210,-0.01195380414937972,0.428961181640625,0.10425076,957.6458372116089,0.4897402226924896
6930432,316,-1112.0765762329102,21887,423,0.001,-2.797644456103444,0.2,0.3331323266029358,329.65130615234375,4220,0.029335733331390657,0.49273681640625,17.402557,1017.918340587616,0.48888498544692993
6946816,315,-1230.6109504699707,22023,424,0.001,-2.7993910152465107,0.2,0.3127451539039612,131.61434936523438,4230,0.0035448804177576677,0.519549560546875,0.28617546,889.4731394529342,0.4892509877681732
6963200,314,-1164.1659622192383,22155,425,0.001,-2.790341338887811,0.2,0.3006647825241089,144.58154296875,4240,-0.015508447897445876,0.450897216796875,0.13218461,918.9225231409073,0.4860093593597412
6979584,313,-866.2554779052734,22282,426,0.001,-2.7925286144018173,0.2,0.31750595569610596,242.62112426757812,4250,0.020246301494626095,0.510626220703125,1.197324,936.9053524017334,0.4969792366027832
6995968,312,-1169.5537490844727,22418,427,0.001,-2.8549084942787886,0.2,0.3562855124473572,152.0920867919922,4260,-0.005681052304498735,0.48885498046875,0.22571222,748.7845440626145,0.4947594702243805
7012352,311,-835.0471687316895,22544,428,0.001,-2.8290955781936646,0.2,0.39428943395614624,244.64230346679688,4270,-0.018840449401614022,0.433978271484375,0.1291933,1037.6403869867324,0.4922543168067932
7028736,310,-1167.0350646972656,22667,429,0.001,-2.8388612162321807,0.2,0.3720206618309021,304.1567077636719,4280,-0.0007351616317464504,0.49808349609375,0.20748636,903.11274061203,0.4961279630661011
7045120,308,-1241.8441925048828,22802,430,0.001,-2.852875030785799,0.2,0.36967897415161133,259.5951232910156,4290,-0.01693890543028829,0.468115234375,0.13192642,893.1745844602585,0.49564898014068604
7061504,307,-1034.1810302734375,22930,431,0.001,-2.849127062782645,0.2,0.3963181972503662,161.009521484375,4300,-0.00828219604518381,0.45830078125,0.14879273,903.4376319646835,0.49592339992523193
7077888,306,-1204.1818771362305,23058,432,0.001,-2.850293795764446,0.2,0.38231736421585083,197.594970703125,4310,0.0009665309436968528,0.51619873046875,0.15856287,764.7931740760803,0.49399933218955994
7094272,305,-1059.2965850830078,23192,433,0.001,-2.840213517099619,0.2,0.4412845969200134,182.1886444091797,4320,-0.016781165824068012,0.46571044921875,0.1270686,893.0292347431183,0.494029700756073
7110656,304,-1109.323959350586,23324,434,0.001,-2.844568668305874,0.2,0.3785489797592163,236.11317443847656,4330,-0.006549993213411653,0.46549072265625,0.1343024,941.6517092704773,0.4945322573184967
7127040,303,-1107.2590522766113,23465,435,0.001,-2.8441740937530993,0.2,0.423237144947052,294.8412780761719,4340,-0.006409396080562147,0.50172119140625,0.19757994,900.7761088848114,0.49546730518341064
7143424,302,-1155.7480697631836,23594,436,0.001,-2.8439300905913116,0.2,0.3535008430480957,196.43846130371094,4350,-0.0019070254049438518,0.49527587890625,0.23784655,965.8747873306274,0.4945448637008667
7159808,301,-1029.2719955444336,23723,437,0.001,-2.8522482480853797,0.2,0.47697699069976807,261.5999755859375,4360,-0.008955026749754324,0.485479736328125,0.14989159,787.1919890642166,0.4967948794364929
7176192,300,-1096.786849975586,23853,438,0.001,-2.8541160583496095,0.2,0.43965351581573486,186.96084594726562,4370,0.0036486522461927962,0.512774658203125,0.26650923,808.2002610683442,0.49671104550361633
7192576,299,-1066.4818496704102,23976,439,0.001,-2.869120068848133,0.2,0.39882755279541016,212.00042724609375,4380,-0.0033739847647666467,0.497412109375,0.13538136,847.9744648694992,0.49752506613731384
7208960,299,-917.9646987915039,24097,440,0.001,-2.8572294134646654,0.2,0.4156494140625,299.27960205078125,4390,-0.007380874165392015,0.489898681640625,0.18878822,765.3316984176636,0.49513742327690125
7225344,298,-1131.4734115600586,24229,441,0.001,-2.8469188388437034,0.2,0.39917129278182983,156.7469482421875,4400,-0.012984801498532761,0.465313720703125,0.1388985,776.3378654003143,0.49456021189689636
7241728,297,-1368.9061813354492,24365,442,0.001,-2.847749847918749,0.2,0.38183653354644775,236.85653686523438,4410,-0.009532588723232038,0.47781982421875,0.13997075,826.3795650005341,0.4952709972858429
7258112,296,-1093.8326263427734,24503,443,0.001,-2.8494500916451218,0.2,0.3960474133491516,265.3907470703125,4420,-0.0119549365779676,0.476153564453125,0.1474401,976.6053744792938,0.49535441398620605
7274496,295,-1122.5572967529297,24629,444,0.001,-2.8549725599586964,0.2,0.4217630624771118,186.78367614746094,4430,-0.012086234186426736,0.474468994140625,0.107761905,916.7879818439484,0.4953940510749817
7290880,294,-1060.7321090698242,24762,445,0.001,-2.8464958243072034,0.2,0.386860728263855,312.44873046875,4440,-0.01034407599363476,0.508026123046875,0.14260222,885.1677751302719,0.492460161447525
7307264,293,-1214.51220703125,24895,446,0.001,-2.8168447505682708,0.2,0.39986616373062134,315.1905212402344,4450,-0.012112189050094457,0.47027587890625,0.13215414,844.1462883710861,0.4897039234638214
7323648,292,-896.1185417175293,25020,447,0.001,-2.816382098197937,0.2,0.3786996603012085,313.9560241699219,4460,-0.004532339059369406,0.504913330078125,0.17928651,896.2834257364273,0.49070850014686584
7340032,291,-881.484504699707,25156,448,0.001,-2.8348390355706217,0.2,0.4283772110939026,143.25726318359375,4470,-0.0050779610362951645,0.525250244140625,0.23008086,737.0879519701004,0.4928070902824402
7356416,290,-1126.406478881836,25286,449,0.001,-2.837098989263177,0.2,0.4352617859840393,212.46426391601562,4480,-0.006839837286315742,0.492169189453125,0.14639004,886.5166877031327,0.49311086535453796
7372800,290,-1096.9666061401367,25417,450,0.001,-2.836333306133747,0.2,0.3690444231033325,275.2806396484375,4490,-0.009712336851953296,0.50260009765625,0.13965236,927.9617490291596,0.49326449632644653
7389184,289,-1138.0357513427734,25552,451,0.001,-2.8187814835458993,0.2,0.388955295085907,183.20022583007812,4500,-0.0037696039165894036,0.496844482421875,0.19605994,819.6251210689545,0.48999643325805664
7405568,288,-889.423894405365,25679,452,0.001,-2.7963800217956303,0.2,0.3948058485984802,292.9443054199219,4510,-0.011360182820499175,0.49888916015625,0.15788996,780.9808260679245,0.4861505329608917
7421952,287,-916.8110618591309,25813,453,0.001,-2.788666172325611,0.2,0.44384557008743286,194.38543701171875,4520,-0.006500270663673291,0.524395751953125,0.18653229,811.2915635824204,0.48629993200302124
7438336,286,-994.5529861450195,25941,454,0.001,-2.7864048149436713,0.2,0.4479859471321106,310.708984375,4530,-0.014709016460255953,0.48900146484375,0.12999052,844.8118063926697,0.48624321818351746
7454720,285,-1068.0056838989258,26077,455,0.001,-2.7971765801310537,0.2,0.4627915024757385,154.47535705566406,4540,-0.010259885412961012,0.503424072265625,0.16747239,819.0490566730499,0.4881826639175415
7471104,285,-878.8103790283203,26206,456,0.001,-2.8129522800445557,0.2,0.3856235146522522,274.2858581542969,4550,-0.012952387367113261,0.480377197265625,0.13221827,1002.3095839738846,0.4907469153404236
7487488,284,-1051.7578125,26324,457,0.001,-2.8433063354343178,0.2,0.41761642694473267,316.7656555175781,4560,-0.009423043973220047,0.50054931640625,0.22877873,864.5260447740554,0.4919201731681824
7503872,283,-989.8999519348145,26459,458,0.001,-2.814133048057556,0.2,0.3959248661994934,188.97671508789062,4570,0.0005663127958541736,0.54312744140625,0.25955924,901.4567091464996,0.48956796526908875
7520256,282,-1120.3749237060547,26583,459,0.001,-2.8077545531094072,0.2,0.43163084983825684,246.27212524414062,4580,-0.00946451328782132,0.500830078125,0.15214816,886.0700664520264,0.4889978766441345
7536640,282,-1178.9034042358398,26710,460,0.001,-2.820367458462715,0.2,0.4591628313064575,290.8738708496094,4590,-0.004006661976018222,0.5074462890625,0.18260899,805.7188176870346,0.490529865026474
7553024,281,-1097.059253692627,26841,461,0.001,-2.8290849428623916,0.2,0.4231765866279602,203.7956085205078,4600,-0.009112678637757199,0.525677490234375,0.15726984,906.2244603157044,0.4925779104232788
7569408,280,-1240.2565612792969,26976,462,0.001,-2.838180826604366,0.2,0.43987709283828735,335.44683837890625,4610,-0.0015597767123836093,0.5166015625,0.2762724,840.9847485303878,0.4931337535381317
7585792,279,-902.864013671875,27115,463,0.001,-2.8415215723216534,0.2,0.45720618963241577,276.6606750488281,4620,-0.006534720554918749,0.494970703125,0.15697056,841.90049097538,0.4929071366786957
7602176,278,-1072.0080490112305,27250,464,0.001,-2.841520619392395,0.2,0.41477006673812866,305.1130676269531,4630,-0.007001684173883404,0.48792724609375,0.1548501,839.9974315166473,0.49362558126449585
7618560,278,-997.5755081176758,27381,465,0.001,-2.844565011933446,0.2,0.38887953758239746,194.73733520507812,4640,-0.00851390958414413,0.47890625,0.14328545,925.9836906909943,0.4924069046974182
